,category,course,query,answer,coherence,informativeness,hallucination,humanness,helpfulness,instructiveness
18,理,逻辑学概论,我国纬度最多的行政区,我国纬度最多的行政区是新疆维吾尔自治区。,2,2,2,1,1,1
19,理,逻辑学概论,我国最长的内陆河,长江,2,2,2,2,2,2
20,理,逻辑学概论,汉堡的发源地,汉堡的发源地是德国。,2,2,2,1,2,1
21,理,逻辑学概论,什么是经济效益,经济效益是指企业或者个人通过运用资源获得的经济利益。,2,2,2,2,1,1
22,理,逻辑学概论,为什么现在资本操纵市场,因为资本操纵市场可以获利。,2,2,2,2,2,2
23,理,逻辑学概论,学习这门课有技巧吗,"当然啦,小木会为你推荐学习技巧,并为你讲解课程知识点哦~",1,1,1,1,1,1
24,理,逻辑学概论,学习好逻辑学可以运用到实践吗,"当然可以啦,小木会为你推荐课程资源,并为你讲解课程知识点哦~",1,1,1,1,1,1
25,理,逻辑学概论,图书馆学习好吗,"当然好啦,小木会为你推荐课程资源,并为你讲解课程知识点哦~",1,1,1,1,1,1
26,理,逻辑学概论,学霸是什么学习的,"学霸是学习的好帮手,小木会为你推荐学习资源,并为你讲解课程知识点哦~",0,0,1,1,0,0
27,理,逻辑学概论,听书可以提高学习吗,"听书可以提高学习效率,但是不能取代阅读。",0,0,1,1,0,0
28,理,逻辑学概论,有没有什么推荐的学习攻略,"小木会为你推荐学习攻略,并为你讲解课程知识点哦~",1,1,1,1,1,1
29,理,逻辑学概论,这个学习方法有推荐的吗,"小木会为你推荐学习方法,并为你讲解课程知识点哦~",1,1,1,1,1,1
30,理,逻辑学概论,这个课程有什么意义,"逻辑学是一门基础性的学科,是哲学、心理学、数学、计算机科学等学科的基础。它既是一门理论学科,又是一门应用学科。",0,0,2,2,0,0
31,理,逻辑学概论,课程的核心内容是什么,逻辑学的核心内容是推理。,2,2,2,2,1,1
32,理,逻辑学概论,这个课程最核心的内容是什么,逻辑学的核心内容是推理。,2,2,2,2,1,1
33,理,逻辑学概论,我想知道课程是回放吗,不是回放,2,2,2,2,1,1
34,理,逻辑学概论,课程的基础知识点有吗,逻辑学的基础知识点包括:概念、判断、命题、论证、论据、论点、同一律、矛盾律、逻辑归纳、逻辑演绎、归纳推理、演绎推理、逻辑谬误、逻辑谜语、逻辑游戏等。,2,2,2,2,2,2
35,理,逻辑学概论,平台的建设体系,平台的建设体系是指平台的建设需要经过体系化的设计、建设、运营和维护等一系列环节。,2,2,2,1,1,1
36,理,逻辑学概论,选课的具体步骤,选课的具体步骤是:,0,0,1,1,0,0
37,理,逻辑学概论,平台会记录历史观看吗,"平台会记录历史观看记录,但不会记录具体的观看时间。",2,2,2,2,2,1
38,理,逻辑学概论,这个课程可以快进吗,"可以的,你可以自己调整视频播放的速度。",2,2,2,1,2,1
39,理,逻辑学概论,我想知道课程的时间,,0,0,0,0,0,0
40,理,逻辑学概论,为什么早起这么难,因为早起需要克服睡眠的诱惑。,2,2,2,1,1,1
41,理,逻辑学概论,我好想放弃学习,,0,0,0,0,0,0
42,理,逻辑学概论,赚钱真的太难了感觉精神很累,,0,0,0,0,0,0
43,理,逻辑学概论,我想放弃学习,"学习是获得知识的过程,放弃学习意味着放弃获得知识。",2,2,2,1,1,1
44,理,逻辑学概论,工作为什么这么累,,0,0,0,0,0,0
45,理,大学物理1,工作为什么这么累,"工作是需要付出努力的,如果想要获得成功,就需要付出辛苦的努力。",2,2,2,2,2,2
46,理,大学物理1,库伦定律是什么,"库伦定律是物理学家库伦在1820年提出的一个定律,即物体在真空中运动的路线是直线。",1,1,1,2,1,1
47,理,大学物理1,电场强度的概念,"电场强度是指电场的大小,电场强度越大,电场的作用越大。",2,2,2,2,2,2
48,理,大学物理1,做功的公式,功=力×距离,1,1,2,1,1,1
49,理,大学物理1,电势与电势差的定义,电势是电荷在电场中所受的力的大小。电势差是两个电荷之间的电势差。,2,2,2,2,2,2
50,理,大学物理1,物体的内能,物体的内能是物体内部能量的总和。,2,2,2,2,2,2
51,理,大学物理1,改变物体内能的两个方式,物体内能的两个方式是:,0,0,1,1,0,0
52,理,大学物理1,带电粒子的运动,"带电粒子在电场中运动,受到电场的作用,运动轨迹受到电场的影响。",2,2,2,1,1,1
53,理,大学物理1,电场强度的概念,电场强度是指电场的能量密度。,2,2,2,2,1,1
54,理,大学物理1,聊,,0,0,0,0,0,0
55,理,大学物理1,什么是点电荷,"点电荷是指电荷集中在一个很小的空间内,电荷的大小只与电荷的数量有关,而与空间的大小无关。",1,1,2,2,0,1
56,理,大学物理1,欧姆定律的公式,"欧姆定律公式为:U=RI。其中,U为电压,R为电阻,I为电流。",2,2,2,2,2,2
57,理,大学物理1,焦耳定律概念,"焦耳定律是物理学中的一个基本定律,它指出物体在相同的条件下,具有相同的加速度,则它们的质量比是相等的。",0,0,2,2,0,0
58,理,大学物理1,这么样提高情商,"情商是一种能力,可以通过阅读、观察、交流等方式来提高情商。",0,0,1,1,0,0
59,理,大学物理1,为什么我国有这么多无业游民,,0,0,0,0,0,0
60,理,大学物理1,蚊子的生存环境,"蚊子生存环境是温暖潮湿的地方,如热带和亚热带地区。",2,2,2,2,2,1
61,理,大学物理1,世界长跑冠军是谁,世界长跑冠军是路易斯·莫里森。,2,2,2,1,1,1
62,理,大学物理1,洗洁精有毒吗,"洗洁精是有毒的,不要接触皮肤,眼睛和口腔。",1,1,1,2,1,1
63,理,大学物理1,钉鞋的用途,钉鞋的用途是保护脚趾不受伤害。,1,1,2,2,1,1
64,理,大学物理1,世界上最快的交通工具,火箭。,2,2,2,1,1,1
65,理,大学物理1,火箭的动力原料,"火箭的动力原料是液体氧和液体燃料,如液氢、液氩等。",2,2,2,2,2,2
66,理,大学物理1,氢弹的发明者,氢弹的发明者是物理学家阿尔伯特·爱因斯坦。,2,2,2,2,1,1
67,理,大学物理1,《教父》主要讲什么,《教父》主要讲述了一个意大利移民家庭的故事。,1,1,2,2,1,1
68,理,大学物理1,怎么提高记忆力,"可以通过多种方式来提高记忆力,如多读书、多背诵、多练习、多思考等。",2,2,2,2,2,2
69,理,大学物理1,我想学习的时候不玩手机,,0,0,0,0,0,0
70,理,大学物理1,你知道学习的重要性吗,学习是人类获取知识、技能、值得和习惯的过程。学习使人们的生活更加丰富多彩，使人们的工作更加有效率。,0,0,2,2,0,0
71,理,大学物理1,我想要一个学习计划,学习计划应该包括:1、学习目标;2、学习方法;3、学习进度;4、学习时间;5、学习资料。,2,2,2,1,1,2
72,理,大学物理1,我自己制定学习计划会好一点吗,"自己制定学习计划会更好,因为自己知道自己的情况,能够更好地安排学习内容和时间。",2,2,2,2,2,1
73,理,大学物理1,学习听网课有效果吗,学习听网课有效果吗?,0,0,1,1,0,0
74,理,大学物理1,平台的核心功能是什么,平台的核心功能是提供一个可以供开发者进行应用程序开发、测试、部署和维护的统一平台。,2,2,2,2,2,2
75,理,大学物理1,这个课程可以不退款吗,不能。,2,1,2,1,0,0
76,理,大学物理1,平台的建设项目是什么,平台的建设项目是一个网站，用于支持在线教育。,2,2,2,1,1,1
77,理,大学物理1,我感觉我快撑不住了,如果你感觉自己快撑不住了，请及时联系我们的客服人员。,1,1,1,1,1,1
78,理,大学物理1,我真的想回家好难受,如果你真的想回家，请及时联系我们的客服人员。,1,1,1,1,0,0
79,理,大学物理1,可以安慰一下我吗 我不想学习,如果你不想学习，请及时联系我们的客服人员。,0,0,1,1,0,0
80,理,大学物理1,学堂在线是正规平台吗,学堂在线是一个正规的在线教育平台。,1,1,1,1,1,1
81,理,大学物理1,工作为什么这么累,工作是一件很累的事情，但是我们要坚持下去。,0,0,2,2,0,0
82,理,大学物理1,这个课程应该是挺重要的吧,如果你觉得这个课程很重要，请及时联系我们的客服人员。,0,0,1,1,0,0
83,理,大学物理1,我想知道好好学习是什么感觉,好好学习是一种享受，是一种成就感。,2,2,2,2,2,2
84,理,大学物理1,我真的想回家好难受,如果你真的想回家，请及时联系我们的客服人员。,1,1,1,1,0,0
85,理,大学物理1,为什么要步入社会,,0,0,0,0,0,0
86,理,大学物理1,有没有学霸笔记,,0,0,0,0,0,0
87,文,唐宋词鉴赏,什么是唐宋词,"唐宋词是中国古代汉族文学皇冠上光辉夺目的一颗巨钻,在古代汉族文学的阆苑里,她是一座芬芳绚丽的园圃。她以姹紫嫣红、千姿百态的神韵,与唐诗争奇,与元曲斗妍,历来与唐诗并称双绝,都代表一代文学之胜。",2,2,2,2,2,2
88,文,唐宋词鉴赏,鉴赏的概念,"鉴赏是一种审美活动,是一种对艺术作品的审美行为。鉴赏艺术作品,需要对艺术作品的形式、内容、结构、风格等进行审美判断。",2,2,2,1,1,1
89,文,唐宋词鉴赏,李白诗词的鉴赏概念,"李白诗词的鉴赏概念是一个比较广泛的概念,它包括李白诗词的鉴赏历史、李白诗词的鉴赏理论和李白诗词的鉴赏方法等内容。",1,1,1,1,1,1
90,文,唐宋词鉴赏,初唐四杰有谁,初唐四杰是指唐代的四位诗人:李白、王之涣、王建、杜甫。,2,2,2,2,1,1
91,文,唐宋词鉴赏,什么是边塞诗,"边塞诗是一种具有特色的诗歌体裁,它以边塞为题材,描写边塞的风物、人物、事件等,具有浓郁的边塞气息。边塞诗通常具有强烈的边塞情结,表现出一种边塞之思。",2,2,2,2,2,2
92,文,唐宋词鉴赏,韩猛诗派是什么,"韩猛诗派是一个诗歌流派,以韩愈为首,韩淳于、刘禹锡、柳宗元、王之涣、王建、卢纶、高适、高骈、李白、杜甫等诗人均属于这一流派。韩猛诗派的诗歌多写家国情怀,倡导“以文会友,以友达理”的思想,开创了“以文会",1,1,2,1,1,1
93,文,唐宋词鉴赏,词人自度曲是什么,"词人自度曲是一种词体,是词人自己创作的曲子词。",2,2,2,1,1,1
94,文,唐宋词鉴赏,元白诗派是什么,"律化是法律人学习交流社区,在这里你可以找到志同道合的小伙伴,一起学习交流,共同进步。",0,0,1,1,0,0
95,文,唐宋词鉴赏,苏轼对词是如何革新的？,苏轼革新词的主要方面有三个:,0,0,1,1,0,0
96,文,唐宋词鉴赏,什么是德州扑克,"德州扑克是一种扑克游戏,其规则与经典扑克游戏类似,但在游戏中加入了一些新的规则和元素。",2,2,2,2,1,1
97,文,唐宋词鉴赏,飞机的航班是规定好的吗,飞机的航班是规定好的吗?,0,0,1,1,0,0
98,文,唐宋词鉴赏,风油精的配料,风油精的配料有:石蜡、白油、香精、色素。,0,0,1,2,0,0
99,文,唐宋词鉴赏,亚瑟士系列是哪个国家的,亚瑟士系列是英国的。,2,2,2,2,1,1
100,文,唐宋词鉴赏,篮球的品牌有哪些,"篮球的品牌有很多,常见的有耐克、阿迪达斯、李宁、新百伦等。",2,2,2,2,1,1
101,文,唐宋词鉴赏,梅西是哪个国家的,梅西是阿根廷的足球运动员。,2,2,2,1,1,1
102,文,唐宋词鉴赏,浙江的GDP数据是多少,浙江的GDP数据是3.42万亿元。,2,2,2,2,2,2
103,文,唐宋词鉴赏,地震带是什么,地震带是指地震活动频繁的地区。,2,2,2,2,1,1
104,文,唐宋词鉴赏,日本海啸发生的时期,日本海啸发生的时期是2011年3月11日。,1,1,1,1,0,0
105,文,唐宋词鉴赏,美国最东端的州,美国最东端的州是马萨诸塞州。,2,2,2,1,1,1
106,文,唐宋词鉴赏,俄罗斯的特种部队叫什么,特种部队叫做精英部队。,2,2,2,2,1,1
107,文,唐宋词鉴赏,怎么学习需要理解的题目,,0,0,0,0,0,0
108,文,唐宋词鉴赏,有没有推荐的书籍可以提高学习,,0,0,0,0,0,0
109,文,唐宋词鉴赏,有没有高效的学习方法,"小木提供了一个高效的学习方法,小木诗是一首首小诗,每一首小诗都蕴含着一个知识点,小木诗的作者是小木,小木是智能学习助理,小木诗是智能学习助理创作的小诗。",0,0,1,1,0,0
110,文,唐宋词鉴赏,每天学习的时间段有哪些,每天学习的时间段有:,0,0,1,1,0,0
111,文,唐宋词鉴赏,高效学习的方法,小木智能学习助理可以帮助你高效学习。,1,1,1,1,1,1
112,文,唐宋词鉴赏,学习一些课外知识有推荐的方法吗,,0,0,0,0,0,0
113,文,唐宋词鉴赏,平台怎么看内存,在系统盘下找到“计算机”，双击打开，找到“管理”，在“管理”下找到“计算机管理”，在“计算机管理”下找到“内存”，点击“内存”就可以查看内存使用情况了。,0,0,1,1,0,0
114,文,唐宋词鉴赏,可以缓存这些课程吗,小木可以帮你缓存这些课程。,1,1,1,1,1,1
115,文,唐宋词鉴赏,可以缓存这些课程吗,"可以的,可以在线缓存课程,也可以下载课程。",2,2,2,2,1,1
116,文,唐宋词鉴赏,平台会卡吗,不会。,2,1,1,1,1,1
117,文,唐宋词鉴赏,这个课程的核心价值观是什么,"本课程的核心价值观是以人为本,追求卓越。",2,2,2,2,2,2
118,文,唐宋词鉴赏,我想知道课程的重点内容,"本课程主要介绍机器学习的基本概念、原理、算法和应用,包括机器学习的发展历史、机器学习的基本概念、机器学习的算法、机器学习的应用等。",2,2,2,2,1,1
119,文,唐宋词鉴赏,为什么这么难呀,"宋词是中国古代汉族文学皇冠上光辉夺目的一颗巨钻,在古代汉族文学的阆苑里,她是一座芬芳绚丽的园圃。她以姹紫嫣红、千姿百态的神韵,与唐诗争奇,与元曲斗妍,历来与唐诗并称双绝,都代表一代文学之胜。",0,0,2,1,0,0
120,文,唐宋词鉴赏,我想知道为什么我记忆力这么差,可能有以下几个原因:,0,0,1,1,0,0
121,文,唐宋词鉴赏,这个课程是什么呀这么难,"律化是法律人学习交流社区,在这里你可以找到志同道合的小伙伴,一起学习交流,共同进步。",0,0,2,2,0,0
122,文,唐宋词鉴赏,我想了解课程的详细内容,"律化是法律人学习交流社区,在这里你可以找到志同道合的小伙伴,一起学习交流,共同进步。",0,0,2,2,0,0
123,文,唐宋词鉴赏,为什么钱来的慢出的快容,"律化是法律人学习交流社区,在这里你可以找到志同道合的小伙伴,一起学习交流,共同进步。",0,0,2,2,0,0
124,文,唐宋词鉴赏,我不想学习了真的烦人,"律化是法律人学习交流社区,在这里你可以找到志同道合的小伙伴,一起学习交流,共同进步。",0,0,2,2,0,0
125,文,唐宋词鉴赏,什么是唐宋词,"唐宋词是中国古代汉族文学皇冠上光辉夺目的一颗巨钻,在古代汉族文学的阆苑里,她是一座芬芳绚丽的园圃。她以姹紫嫣红、千姿百态的神韵,与唐诗争奇,与元曲斗妍,历来与唐诗并称双绝,都代表一代文学之胜。",2,2,2,2,2,2
126,文,唐宋词鉴赏,鉴赏的概念,"鉴赏是一种审美活动,是一种对艺术作品的审美行为。鉴赏艺术作品,需要对艺术作品的形式、内容、结构、风格等进行审美判断。",2,2,2,1,1,1
127,文,唐宋词鉴赏,李白诗词的鉴赏概念,"李白诗词的鉴赏概念是一个比较广泛的概念,它包括李白诗词的鉴赏历史、李白诗词的鉴赏理论和李白诗词的鉴赏方法等内容。",1,1,1,1,1,1
128,文,唐宋词鉴赏,诗词鉴赏的概念,"诗词鉴赏是一种对诗词的审美活动,是一种以诗词为艺术对象的审美活动。诗词鉴赏的基本内容包括:诗词的形式特征、诗词的内容特征、诗词的语言特征、诗词的音乐特征、诗词的艺术特征等。",2,2,2,2,2,2
129,文,唐宋词鉴赏,初唐四杰有谁,初唐四杰是指唐代的四位诗人:李白、王之涣、王建、杜甫。,2,2,2,2,1,1
130,文,唐宋词鉴赏,什么是边塞诗,"边塞诗是一种具有特色的诗歌体裁,它以边塞为题材,描写边塞的风物、人物、事件等,具有浓郁的边塞气息。边塞诗通常具有强烈的边塞情结,表现出一种边塞之思。",2,2,2,2,2,2
131,文,唐宋词鉴赏,唐宋词鉴赏名词解释,唐宋词鉴赏名词解释,0,0,2,1,0,0
132,文,唐宋词鉴赏,韩猛诗派是什么,"韩猛诗派是一个诗歌创作风格,以韩猛为首的一批诗人创作的诗歌风格。",1,1,2,1,1,1
133,文,唐宋词鉴赏,词人自度曲是什么,"词人自度曲是一种词体,是词人自己创作的曲子词。",2,2,2,1,1,1
134,文,唐宋词鉴赏,元白诗派是什么,"律化是法律人学习交流社区,在这里你可以找到志同道合的小伙伴,一起学习交流,共同进步。",0,0,1,1,0,0
135,文,唐宋词鉴赏,苏轼对词是如何革新的？,苏轼革新词的主要方面有三个:,0,0,1,1,0,0
136,文,唐宋词鉴赏,什么是德州扑克,"德州扑克是一种扑克游戏,其规则与经典扑克游戏类似,但在游戏中加入了一些新的规则和元素。",2,2,2,2,1,1
137,文,唐宋词鉴赏,飞机的航班是规定好的吗,"飞机的航班是规定好的,航班时刻表可以在航空公司网站查询。",0,0,1,1,0,0
138,文,唐宋词鉴赏,风油精的配料,风油精的配料主要有油脂、香精、防腐剂和水。,0,0,1,2,0,0
139,文,唐宋词鉴赏,亚瑟士系列是哪个国家的,亚瑟士系列是英国的。,2,2,2,2,1,1
140,文,唐宋词鉴赏,篮球的品牌有哪些,"篮球的品牌有很多,常见的有耐克、阿迪达斯、李宁、新百伦等。",2,2,2,2,1,1
141,文,唐宋词鉴赏,梅西是哪个国家的,梅西是阿根廷的足球运动员。,2,2,2,1,1,1
142,文,唐宋词鉴赏,浙江的GDP数据是多少,浙江的GDP数据是3.42万亿元。,2,2,2,2,2,2
143,文,唐宋词鉴赏,地震带是什么,"地震带是地震活动的主要区域,地震带上的地震活动较为集中,地震带上的地震震级较高。",2,2,2,2,1,1
144,文,唐宋词鉴赏,日本海啸发生的时期,日本海啸发生在2011年3月11日。,1,1,1,1,0,0
145,文,唐宋词鉴赏,美国最东端的州,美国最东端的州是马萨诸塞州。,2,2,2,1,1,1
146,文,唐宋词鉴赏,俄罗斯的特种部队叫什么,特种部队叫做精英部队。,2,2,2,2,1,1
147,文,唐宋词鉴赏,怎么学习需要理解的题目,,0,0,0,0,0,0
148,文,唐宋词鉴赏,有没有推荐的书籍可以提高学习,,0,0,0,0,0,0
149,文,唐宋词鉴赏,有没有高效的学习方法,小木智能学习助理可以帮助你更高效地学习。,1,1,1,1,1,1
150,文,唐宋词鉴赏,每天学习的时间段有哪些,学习时间段主要有上午、下午和晚上。,2,1,1,2,1,1
151,文,唐宋词鉴赏,高效学习的方法,小木智能学习助理可以帮助你高效学习。,1,1,1,1,1,1
152,文,唐宋词鉴赏,学习一些课外知识有推荐的方法吗,,0,0,0,0,0,0
153,文,唐宋词鉴赏,我想知道怎么提高学习能力,小木智能学习助理可以帮助你提高学习能力。,1,1,1,1,0,0
154,文,唐宋词鉴赏,学习这门课可以提高学习效率吗,"可以的,学习这门课可以帮助你更好的学习其他课程。",0,0,1,1,0,0
155,文,唐宋词鉴赏,平台怎么看内存,平台可以通过设置内存阈值来查看内存。,1,1,1,1,1,1
156,文,唐宋词鉴赏,这个课怎么自动播放,可以在平台的设置中设置自动播放。,2,1,2,2,1,1
157,文,唐宋词鉴赏,这个课程可以看一半然后退款吗,不可以。,2,1,2,1,1,1
158,文,唐宋词鉴赏,可以缓存这些课程吗,可以。,2,1,2,2,1,1
159,文,唐宋词鉴赏,平台会卡吗,平台不会卡。,2,1,2,2,1,1
160,文,唐宋词鉴赏,这个课程的核心价值观是什么,这个课程的核心价值观是学习如何通过平台来学习。,0,0,1,1,0,0
161,文,唐宋词鉴赏,为什么这么难呀,因为这是一门技术课程。,2,1,2,1,1,1
162,文,唐宋词鉴赏,我想知道为什么我记忆力这么差,可能是因为你的学习方式不对。,1,1,1,1,1,1
163,文,唐宋词鉴赏,这个课程是什么呀这么难,这是一门入门课程。,0,1,2,1,0,0
164,文,唐宋词鉴赏,我想了解课程的详细内容,可以在平台的课程介绍中查看课程的详细内容。,1,1,1,1,1,1
165,文,唐宋词鉴赏,为什么钱来的慢出的快,,0,0,0,0,0,0
166,文,唐宋词鉴赏,我不想学习了怎么办,,0,0,0,0,0,0
167,社,思想道德修养与法律基础,有哪些学习资源,"小木为你推荐一些学习资源,你可以去看一看哦。",2,1,1,1,1,1
168,社,思想道德修养与法律基础,思想道德和法律的区别,"思想道德是指道德准则和道德规范,法律是指社会规范人们行为的强制性规范。",2,2,2,2,1,1
169,社,思想道德修养与法律基础,法律怎么强制执行,"法律是国家机关制定的强制性规范,具有强制执行力。",1,1,2,2,1,1
170,社,思想道德修养与法律基础,有没有强制执行失败的案例,"强制执行失败的案例是指,在法律规定的强制执行程序中,由于当事人拒不履行义务或者无力履行义务,导致强制执行失败的案例。",2,2,2,2,1,1
171,社,思想道德修养与法律基础,怎么提高思想道德,"小木为你推荐一些学习资源,你可以去看一看哦。",0,0,1,1,0,0
172,社,思想道德修养与法律基础,思想道德依靠什么维持,思想道德依靠道德规范和道德实践来维持。,2,2,2,1,1,1
173,社,思想道德修养与法律基础,什么是法律人,法律人小程序是一款专为法律人设计的学习小程序，里面汇集了大量法律知识，并且配有丰富的学习资源，可以帮助法律人更好的学习法律知识。,0,0,2,2,0,0
174,社,思想道德修养与法律基础,怎么设计小程序,"小木为你推荐一些设计小程序的资源,你可以去看一看哦。",0,0,2,1,0,0
175,社,思想道德修养与法律基础,哪些人去设计法律人的小程序,法律人小程序是由法律人网络科技有限公司设计的,2,1,2,2,1,1
176,社,思想道德修养与法律基础,谁来保证小程序的正确性,"小木为你推荐“法律人”小程序,里面有法律人专属的“背多分”小程序,可以随时随地背知识点,还可以打卡哦～",0,0,1,1,0,0
177,社,思想道德修养与法律基础,记性好是天生的么,"小木为你推荐“法律人”小程序,里面有法律人专属的“背多分”小程序,可以随时随地背知识点,还可以打卡哦～",0,0,1,1,0,0
178,社,思想道德修养与法律基础,怎么才能提高记忆力,"小木为你推荐“法律人”小程序,里面有法律人专属的“背多分”小程序,可以随时随地背知识点,还可以打卡哦～",0,0,1,1,0,0
179,社,思想道德修养与法律基础,社会和个人的关系,社会和个人的关系是指个人与社会之间的相互作用关系。,1,1,1,1,1,1
180,社,思想道德修养与法律基础,如果集体利益和个人利益冲突该怎么办,"当个人利益与集体利益冲突时,应当以集体利益为重,但是不能过分牺牲个人利益。",2,2,1,1,1,1
181,社,思想道德修养与法律基础,怎么才能协调个人和集体的利益,"小木为你推荐“法律人”小程序,里面有法律人专属的“背多分”小程序,可以随时随地背知识点,还可以打卡哦～",0,0,1,1,0,0
182,社,思想道德修养与法律基础,怎么才能背更多的书,"小木为你推荐“法律人”小程序,里面有法律人专属的“背多分”小程序,可以随时随地背知识点,还可以打卡哦～",0,0,1,1,0,0
183,社,思想道德修养与法律基础,法律基础都包含什么,法律基础包括法律的基本概念、法律的基本原理、法律的基本制度和法律的基本方法。,2,2,2,2,2,2
184,社,思想道德修养与法律基础,法律的基本概念是什么,"法律是一种社会关系的规范,是指社会成员之间应遵守的行为准则。",2,2,2,1,1,1
185,社,思想道德修养与法律基础,宗教神学都有什么,宗教神学包括宗教和神学。宗教是一种信仰，神学是一种思想。,1,1,1,1,1,1
186,社,思想道德修养与法律基础,什么是宗教,宗教是一种信仰和行为的集合体，是人们对自然和人类命运的本质的一种理解和认识，是人们对自己和他人生活的一种准则和规范。,1,2,1,1,1,1
187,社,思想道德修养与法律基础,信任宗教对人们有什么好处,信任宗教对人们有什么好处？,0,0,1,1,0,0
188,社,思想道德修养与法律基础,什么是神学,神学是一门关于神的学问，包括对神的本质、性质、存在和作用的研究。,0,0,1,2,0,0
189,社,思想道德修养与法律基础,神的本质是什么,神的本质是一切万物的灵性原始根源。,0,0,0,1,0,0
190,社,思想道德修养与法律基础,神的性质是什么,神的性质是无所不能的。,0,0,0,1,0,0
191,社,思想道德修养与法律基础,怎么实现理想,"理想的实现需要坚持,需要信念,需要勇气。",2,2,2,2,2,2
192,社,思想道德修养与法律基础,人道主义都包括什么,人道主义包括人的尊严、人的权利、人的自由、人的平等、人的公正、人的发展、人的安全、人的和平、人的尊严、人的权利、人的自由、人的平等、人的公正、人的发展、人的安全、人的和平。,2,2,2,1,1,1
193,社,思想道德修养与法律基础,人人都有人道主义么,"人人都有人道主义,人道主义是人类的天性。",1,1,1,2,1,1
194,社,思想道德修养与法律基础,人类的天性都有什么,人类的天性包括自由、平等、公正、博爱、合作、进取等。,2,2,2,2,1,1
195,社,思想道德修养与法律基础,天性和本性的区别,"天性是人的先天的性质,本性是人的后天的性质。",2,2,2,1,1,1
196,社,思想道德修养与法律基础,先天性质可以改变么,"先天性质不可以改变,先天性质是一个人的本质,是一个人的天性。",2,2,2,2,1,1
197,社,体育与社会,先天性质可以改变么,"这门课有配套的学习资源,你可以使用课程资源中的“智能导学”功能,了解课程大纲、学习路径、学习重点、学习难点等,帮助你快速入门。",0,0,2,1,0,0
198,社,体育与社会,体育锻炼有什么好处,"这门课有配套的学习资源,你可以使用课程资源中的“智能导学”功能,了解课程大纲、学习路径、学习重点、学习难点等,帮助你快速入门。",0,0,2,1,0,0
199,社,体育与社会,保持锻炼有什么好处,"这门课有配套的学习资源,你可以使用课程资源中的“智能导学”功能,了解课程大纲、学习路径、学习重点、学习难点等,帮助你快速入门。",0,0,2,1,0,0
200,社,体育与社会,保持锻炼有什么好处,"这门课有配套的学习资源,你可以使用课程资源中的“智能导学”功能,了解课程大纲、学习路径、学习重点、学习难点等,帮助你快速入门。",0,0,2,1,0,0
201,社,体育与社会,怎么才能,"这门课有配套的学习资源,你可以使用课程资源中的“智能导学”功能,了解课程大纲、学习路径、学习重点、学习难点等,帮助你快速入门。",0,0,2,1,0,0
