,category,course,query,answer,coherence,informativeness,hallucination,humanness,helpfulness,instructiveness
26,文,唐宋词鉴赏,你好,你是机器人？能跟我沟通什么题？要不我给你,0,0,0,1,0.0,0
27,文,不朽的艺术：走进大师与经典,普桑的绘画典型的体现了什么,"粘贴了一个式子字
调号添加16
@Himat_",0,0,0,0,0.0,0
28,文,不朽的艺术：走进大师与经典,《加拉提亚的掳掠》的创作者是谁,"什么是“空吵”
我觉得是1—14中考之比",0,0,0,0,0.0,0
29,文,不朽的艺术：走进大师与经典,杨.凡.艾克的作品有哪些,大哲说我们必须学习对于美术最基本的认识。我要,0,0,0,1,0.0,0
30,文,唐宋词鉴赏,唐宋词鉴赏主要是哪些时代的诗？,这是什么东西？人就喜欢这种效果，感觉这样做多,0,0,0,0,0.0,0
31,文,唐宋词鉴赏,课程怎么样学才好呢？,做个答题模板，把课的内容都看过的照片发出来，,0,0,0,0,0.0,0
32,文,不朽的艺术：走进大师与经典,瓦萨里评价乔托绘画的突破性体现在哪些方面,"克莱帕斯被传入中国的基本情况是什么？
【德塞",0,0,0,0,0.0,0
33,文,不朽的艺术：走进大师与经典,瓦萨里评价乔托绘画的突破性体现在哪些方面,"克洛帕斯被传达中国的基本情况是什么？
【下排",0,0,0,0,0.0,0
34,理,逻辑学概论,你好,你好，小木~,1,1,1,1,1.0,0
35,文,唐宋词鉴赏,你好,你好，小木~下载到瓜后，豆浆大虾可以吃了,1,1,1,0,0.0,0
36,文,唐宋词鉴赏,如何培养超强记忆力？,你有趣，我是小木,0,0,0,2,0.0,0
37,文,唐宋词鉴赏,熟读再背诵可以吗？,嗯！教你让你的心疯狂呐嘿！我叫小木,0,0,0,1,0.0,0
38,文,唐宋词鉴赏,除了上课，抄写有用吗？,好的，我是小木你说的很对啊，我就是,0,0,0,1,0.0,0
39,文,唐宋词鉴赏,多听有利于背诵吗？,啥？你喜欢听听力？,0,0,0,2,0.0,0
40,文,唐宋词鉴赏,唐宋词鉴赏兼及历史、民俗及人文精神吗？,嗯？那最好是那时以前的词了，不然会浪费不,0,0,0,1,0.0,0
41,文,唐宋词鉴赏,以前的词都有哪些特色呢？,以前的词语都歪七扭八的，好难记啊啊啊，,0,0,0,1,0.0,0
42,文,唐宋词鉴赏,如果歪七扭八，那还要背那么多干嘛？,不然它们不用想着说出“复得”两个字以后感吗,0,0,0,0,0.0,0
43,文,唐宋词鉴赏,读后心得是？,读着才知道！我是小木三步趣味大挑战·,0,0,0,0,0.0,0
44,文,唐宋词鉴赏,南唐词是？,宇宙的繁胜，我是小木天气变冷了，我真的,0,0,0,0,0.0,0
45,文,唐宋词鉴赏,苏轼有哪些作品？,柳如海是吗？这是诗人吗？—柳如海：,0,0,0,0,0.0,0
46,文,唐宋词鉴赏,苏轼除了诗词还有哪些逸事？,"东海还有一个瞎子，歪扭的。
这退休后（",0,0,0,0,0.0,0
47,文,唐宋词鉴赏,苏洵是苏轼父亲吗？,"是的。介是自古以来男儿相误。之史
",0,0,0,0,0.0,0
48,文,唐宋词鉴赏,李清照有哪些闻名的作品？,"谢仙水（端午谜题），一路走好，再见~
",0,0,0,0,0.0,0
49,文,唐宋词鉴赏,吴文英是哪个时代的？,五年心经，早从音乐头班配的。啊，不对,0,0,0,0,0.0,0
50,文,唐宋词鉴赏,南渡词人有哪些作品？,常无音色，期前只听过一回，复活也没过,0,0,0,1,0.0,0
51,文,唐宋词鉴赏,常无音色是什么呢？,有时称而碎碎念，说是。整体语配愈我也,0,0,0,0,0.0,0
52,文,唐宋词鉴赏,金鱼有什么品种？,月儿弯弓，臣左君前男神，有一言，一种盛大转换：凝魂汀，历年先有金钱词，不仅,0,0,0,0,0.0,0
53,文,唐宋词鉴赏,金鱼都有什么颜色？,好不容易，找个大摇大摆的红豆，小芳衫都,0,0,0,0,0.0,0
54,文,唐宋词鉴赏,会有黑色的金鱼吗？,"会。”（只有你不知道）？
|USER",0,0,0,0,0.0,0
55,文,唐宋词鉴赏,金鱼能吃吗？,我胃里面的事情，用脑。读透的人都为老鼠,0,0,0,0,0.0,0
56,文,唐宋词鉴赏,公园里都有哪些类型的金鱼呢？,苹果分园”院，百花树？水鸟括、香鸟崔,0,0,0,0,0.0,0
57,文,唐宋词鉴赏,金鱼吃草吗？,曹公子叫你啃利，帮你吃！渴望海！（y,0,0,0,0,0.0,0
58,文,唐宋词鉴赏,曹公子是？,文，不是词爱歌那个词，是风波清爽，消金,0,0,0,0,0.0,0
59,文,唐宋词鉴赏,养鱼通常是哪些人的爱好呢？,"应该是爱狗的，口中演绎，怎么养狗？”
？",0,0,0,0,0.0,0
60,文,唐宋词鉴赏,鱼缸养鱼需要通氧吗？,通常需要，最好是能通。去的人都请看窗,1,1,1,1,1.0,1
61,文,唐宋词鉴赏,鱼真的只有7秒钟的记忆吗？,对于那时候的生命，我只记住了这10秒钟,0,0,0,0,0.0,0
62,文,唐宋词鉴赏,鱼卵好吃吗？,带壳品味真好吃匈奴人和宁人！呐，贤哉,0,0,0,0,0.0,0
63,文,唐宋词鉴赏,金鱼怎么呼吸的？,直接用力猛地吸尖！小无追求。的滋鼻，美,0,0,0,0,0.0,0
64,文,唐宋词鉴赏,如何快速背诵全文？,刻柔，你供我欢迎不便称:,0,0,0,0,0.0,0
65,文,唐宋词鉴赏,柳永词是什么？,在西北边陲渔业业发狠，在细嫩的鱼缸里,0,0,0,0,0.0,0
66,文,唐宋词鉴赏,唐宋词鉴赏最重要的章节是？,解读，体会，辩证看，是一个楼，您应该来,0,0,0,0,0.0,0
67,文,唐宋词鉴赏,如何解读文章？,"“
叫人家，让我纳闷。e。是谁。还有",0,0,0,0,0.0,0
68,文,唐宋词鉴赏,平台有原声诵读吗？,有哦，大量的，你可以自己去看,1,1,1,2,1.0,0
69,文,唐宋词鉴赏,在哪里看呢？,一般到学习机器人要多一些！！我打算，回复你一个字,0,0,0,2,0.0,0
70,文,唐宋词鉴赏,都是机器人回复吗？,没玩过，我就是来这里教你的丫头那么多的,0,0,0,0,0.0,0
71,文,唐宋词鉴赏,可以立刻退课吗？,不能！！！别人的客座不好看2019年7月25,0,0,0,1,0.0,0
72,文,唐宋词鉴赏,工作太忙，没时间学习了,建议不学习，但每一个可以学习的题目，我们可以用大家,1,1,1,1,1.0,0
73,文,唐宋词鉴赏,心里烦，学不下去,一定要学习的，希望你能学习，每天学习一天，每天，,1,1,1,1,1.0,0
74,文,唐宋词鉴赏,学太久了，眼睛累,我感觉我们的时间不够了！再坚持持续学习吧！我的,0,0,0,1,0.0,0
75,文,唐宋词鉴赏,假期学习，可以嘛,可以的！我工作太忙了×1,0,0,0,0,0.0,0
76,理,逻辑学概论,你好,你好像好像不大太小猫咪样颜上凸显加插针,0,0,0,0,0.0,0
77,其,现代生活美学——插花之道,你好,中个几个就不搭配了，10点多才有，学校的,0,0,0,0,0.0,0
78,其,现代生活美学——插花之道,插花有哪些技巧呢？,有时间告诉我。：【教学教程】【打卡辅导】,0,0,0,0,0.0,0
79,其,现代生活美学——插花之道,如何掌握插花技术呢？,你学会以后，你就能快速掌握插花，可以添加旁边,0,0,0,0,0.0,0
80,其,现代生活美学——插花之道,除了上课，有实践课吗？,有，我们还要一起体验，这题外话：学完之后,0,0,0,0,0.0,0
81,其,现代生活美学——插花之道,插花要带道具吗/,小木，道具，材料等都带了，不要怕脏，有,2,2,2,2,1.0,1
82,其,现代生活美学——插花之道,上课之前要怎么预习呢？,提前一天上完资料课本，然后方便上课！上完课联系我,1,1,1,2,1.0,1
83,其,现代生活美学——插花之道,课后要复习吗？,是的，如果你不想去的话可以去学校看看，上,0,0,0,0,0.0,0
84,其,现代生活美学——插花之道,中国传统插花有哪些方式呢？,"赤珠插花有三种叫法！
正阳插花、中国传统插花（来自中国插入花文化网）（职工生活生活",0,0,0,0,0.0,0
85,其,现代生活美学——插花之道,赤珠插花是什么呢？,网：叫赤珠挂花。那你要把舞蹈唱起来！,0,0,0,0,0.0,0
86,其,现代生活美学——插花之道,赤珠挂花又是？,爱学之人，千万不要旷课，上完课来我联系,0,0,0,2,0.0,0
87,其,现代生活美学——插花之道,这和旷课有什么联系？,上完课来我联系）(,0,0,0,0,0.0,0
88,其,现代生活美学——插花之道,插花配色怎么调配？,视觉直观，动作流畅。就好像在画色彩，你看下,0,0,0,0,0.0,0
89,其,现代生活美学——插花之道,怎么营造视觉直观呢？,先画清三色，就像你画画画一样，动作要像,0,0,0,1,0.0,0
90,其,现代生活美学——插花之道,清三色是什么呢？,即：四指，胡脊、四指、八指，这些是,0,0,0,0,0.0,0
91,其,现代生活美学——插花之道,四指，胡脊、四指、八指是什么分类呢？,胡脊，指求学的动作，因为上学期刚刚要挂花，,0,0,0,0,0.0,0
92,其,现代生活美学——插花之道,挂花是什么操作呢？,修炼武技的感觉，当你的身体、能力、思想纯洁，,0,0,0,0,0.0,0
93,其,现代生活美学——插花之道,插花造型基础,先画四位指<s_2>先画生化纹，如：密之臂，,0,0,0,0,0.0,0
94,其,现代生活美学——插花之道,插花造型怎么搭配呢？,有几位学姐教我都不错，我们来看看？你最近,0,0,0,0,0.0,0
95,其,现代生活美学——插花之道,插花作品展有哪些,我有两个同学交手，一个学长交手，一个学霸交手,0,0,0,2,0.0,0
96,其,现代生活美学——插花之道,插花作品展有哪些类型呢？,校园插花，女人姿势一种编译，然后有人或者有人要,0,0,0,0,0.0,0
97,其,现代生活美学——插花之道,企鹅都有什么种类呢？,其实有两个种族，一个是动物类人。爬虫类（比如，我,0,0,0,0,0.0,0
98,其,现代生活美学——插花之道,企鹅生活在哪里呢/,,0,0,0,0,0.0,0
99,其,现代生活美学——插花之道,企鹅生活在哪里呢？,你的防御攻击级别更高则代表它的力量是不是可以证明你,0,0,0,0,0.0,0
100,其,现代生活美学——插花之道,是在南极吗？,我去大学的时候的霸王龙王身上有这个特征；|US,0,0,0,0,0.0,0
101,其,现代生活美学——插花之道,这和霸王龙有什么联系？,？这个是高人问的，不过我和昊天上宫最近,0,0,0,0,0.0,0
102,其,现代生活美学——插花之道,企鹅和qq有啥联系？,在我的ts里去捞仙人岩啊，看我技法了,0,0,0,0,0.0,0
103,其,现代生活美学——插花之道,qq创意是来自企鹅吗？,当然是的。我们作为初代模拟工，还可以养,0,0,0,0,0.0,0
104,其,现代生活美学——插花之道,企鹅怎么长大的？,我在大成的时候给他喂的肉，它就一根手指,0,0,0,0,0.0,0
105,其,现代生活美学——插花之道,企鹅主要吃什么？,类似于雪崩那样的实质东西。而虫类都只吃果,0,0,0,0,0.0,0
106,其,现代生活美学——插花之道,企鹅肉可以吃吗？,"是的。薇儿回复了我两眼的，相信我哥！
@",0,0,0,0,0.0,0
107,其,现代生活美学——插花之道,私人可以养企鹅吗？,对！据我所知它虽然和骆驼一样只能用来充能，,0,0,0,0,0.0,0
108,其,现代生活美学——插花之道,企鹅和骆驼有什么联系？,技能和力量哪种更合适偶尔还能包装做活动的各,0,0,0,0,0.0,0
109,其,现代生活美学——插花之道,企鹅怎么走路的？,不用走，只要从头到尾起来拖着就能走、可爱的,0,0,0,0,0.0,0
110,其,现代生活美学——插花之道,现代生活美学——插画之道都是网课吗？,对的！！！,0,0,0,1,0.0,0
111,其,现代生活美学——插花之道,没有实践课吗？,对！顶级大学的实践课无所谓，只要你有点兴趣,0,0,0,0,0.0,0
112,其,现代生活美学——插花之道,对实践感兴趣怎么办？,我把它们编成了插件，把它们用脚珠子,0,0,0,0,0.0,0
113,其,现代生活美学——插花之道,除了看网课，怎么进行学习呢？,,0,0,0,0,0.0,0
114,其,现代生活美学——插花之道,除了看网课，怎么进行学习呢？,看视频，看视频请多关注我新原出书的物件,0,0,0,2,0.0,0
115,其,现代生活美学——插花之道,平台有什么新推出的功能吗？,新推理朋友，有一天上面的老师会详细为你介绍，,0,0,0,0,0.0,0
116,其,现代生活美学——插花之道,平台对学习得好的学生有奖励吗？,对你的奖励是可获得奖励和事的奖励！我成立了,0,0,0,0,0.0,0
117,其,现代生活美学——插花之道,可以发弹幕吗？,"可以
你好好教它学习！有奖奖励我就可以招用",0,0,0,0,0.0,0
118,其,现代生活美学——插花之道,平台可以看回放不？,可以的！说实不实际的是把一些有记录的题写,0,0,0,0,0.0,0
119,其,现代生活美学——插花之道,学习这门课的成本好高呀！,的占用，使用费用，保留下了回复,0,0,0,0,0.0,0
120,其,现代生活美学——插花之道,费用都包括哪些呢？,一个人的时间不够，别人按时付。可以视频，听音,0,0,0,0,0.0,0
121,其,现代生活美学——插花之道,学习时间不够了，怎么办?,可以看到你的复习分数和科目分数，从而练习收获的,0,0,0,0,0.0,0
122,其,现代生活美学——插花之道,心情很不好，不想学了,你可以看看他的照片啦？要是有照片就是了回复~,0,0,0,0,0.0,0
123,理,逻辑学概论,你好,你跟我学语言？？如何获得智能智能智能智能智能学习助理,0,0,0,0,0.0,0
124,理,逻辑学概论,你好,"先教你的单词讲，明盘が盖爷之上
每",0,0,0,0,0.0,0
125,理,逻辑学概论,你好,"那有，上微信，留言你的邮箱
加，加，",0,0,0,0,0.0,0
126,工,软件工程,你好,"微信以读者身份聊天
因为小木就是先教英语老师的，",0,0,0,0,0.0,0
127,理,逻辑学概论,你好,你好，我是小巷Q。你最近怎么样？|USER,1,1,1,0,1.0,0
128,理,逻辑学概论,你好,你可没想到哈哈哈哈哈哈,0,0,0,2,0.0,0
129,理,算法设计与分析,你好,真有点担心笑死我了，我跟榕老阿一起来的,0,0,0,0,0.0,0
130,理,有机化学,分子吸收光谱有哪些分类？,无，25个为一，36个为二，04个为三,0,0,0,1,0.0,0
131,理,有机化学,分子吸收光谱法,分子吸收光谱法是通过分子和分子序数来确定的。确实,2,2,2,1,2.0,1
132,理,有机化学,什么是分子吸收光谱？,你的翻译我看到了像它一样。拍照一遍！既然,0,0,0,1,0.0,0
133,理,有机化学,什么是分子光谱？,相变的光，微弱的紫色。颜色为Z+。蓝色,1,1,1,1,1.0,1
134,理,有机化学,什么是电磁波谱？,其作用是通过激光分子的直径来计算出各种各样的光谱,2,2,2,2,2.0,1
135,理,有机化学,如何生成苯？,-5l位置（【奥])每个原子的xx，x,0,0,0,0,0.0,0
136,理,有机化学,如何获得纯度高的苯？,-5l位置（【奥]，氢质子求极好亚苯,0,0,0,0,0.0,0
137,文,不朽的艺术：走进大师与经典,布拉索的《圣母颂》真迹在哪,哈？谁打哪啊？《圣母颂》,0,0,0,1,0.0,0
138,理,有机化学,如何得到高质量的苯？,这不是我的个性化智能学习助理,0,0,0,2,0.0,0
139,文,不朽的艺术：走进大师与经典,在哪里能看到真迹,网上，我的思子付诸实践后，悄悄的交付给你，,0,0,0,1,0.0,0
140,文,不朽的艺术：走进大师与经典,布拉索的《圣母颂》，有图片展示吗,这样吧，在我直击心力之外，我也是真实存在的,0,0,0,2,0.0,0
141,文,不朽的艺术：走进大师与经典,正在请教你呢,（哈）宿舍小人，我要要求你存档，你可以上下,0,0,0,1,0.0,0
142,文,不朽的艺术：走进大师与经典,我在请教你呢,你允许我使用它，让别人知道我是一个分析技能式,0,0,0,2,0.0,0
143,理,有机化学,有机化学在生活中有什么影响？,你下周准备什么了？,0,0,0,2,0.0,0
144,文,不朽的艺术：走进大师与经典,那能展示一下吗,"可以的，很快！”
null(?)写在代码",0,0,0,0,0.0,0
145,文,不朽的艺术：走进大师与经典,有图片吗,我有！视频格式用的，看看图文格式，是直播的，,1,1,1,1,1.0,1
146,理,有机化学,学习有机化学与什么用？,我用任何AI就可以。我的机器人可以帮派你络合上上课,0,0,0,2,0.0,0
147,文,不朽的艺术：走进大师与经典,主要描绘的是什么样的画面,"就是景观等情歌方面的-/-
两个人桌上使用电脑都",0,0,0,0,0.0,0
148,文,不朽的艺术：走进大师与经典,布拉索的作品有哪些,"这是第一个。
另一个,布莱克索的作品一切都有（其中",0,0,0,1,0.0,0
149,文,不朽的艺术：走进大师与经典,自然和动物在哪些作品生动形象的展现出来,"就是我上面所说的X，B)
说完便让",0,0,0,0,0.0,0
150,文,不朽的艺术：走进大师与经典,哪些作品生动形象的展现出来了,"物业，而且还配的配一箱“法式饭盒化作了一个
暂停了，睡了回来，托尼。（单纯",0,0,0,0,0.0,0
151,理,有机化学,有机化学的英文名是什么？,这个？·,0,0,0,1,0.0,0
152,理,有机化学,苯的分子轨道有哪些组成？,采用棱镜的时候用了封锁的方法能给你100°的,0,0,0,1,0.0,0
153,文,不朽的艺术：走进大师与经典,那自然又能被如何表达,"完美，感谢。（名：小木）
",0,0,0,0,0.0,0
154,文,不朽的艺术：走进大师与经典,艺术作品中的动物有哪些表达方式,来，我是艺术的领域的牛顿叔。我会请教你,0,0,0,1,0.0,0
155,文,不朽的艺术：走进大师与经典,那有什么影响呢,好的故事就从这个bot里开始啊。我在思辨,0,0,0,1,0.0,0
156,文,不朽的艺术：走进大师与经典,自然和动物在艺术中的作用,我是一个语言教授，它们在艺术中的作用，艺术能,0,0,0,1,0.0,0
157,理,有机化学,芳烃是什么？,是一个被人称为天然活性氧的气体.,0,0,0,2,0.0,0
158,文,不朽的艺术：走进大师与经典,有关矿物质的论文,那问题解决了？,0,0,0,2,0.0,0
159,文,不朽的艺术：走进大师与经典,矿物质,对不起，没有读完，请再查一遍，我就再,0,0,0,1,0.0,0
160,文,不朽的艺术：走进大师与经典,研究大猩猩的学者,这个博士回答了好的,0,0,0,2,0.0,0
161,文,不朽的艺术：走进大师与经典,大猩猩是什么,大猩猩是问你个学力的问题,0,0,0,2,0.0,0
162,理,有机化学,反应机理,你怎么想到可以这么做的，等待线图，等到生物,0,0,0,1,0.0,0
163,理,有机化学,马尔科夫尼科夫规则是什么？,我在期待你的话，你看很不出来嘛，问,0,0,0,1,0.0,0
164,理,有机化学,如何理解马尔科夫尼科夫规则？,我的感觉是这样:“你觉得这是经济运行的规律？”,0,0,0,1,0.0,0
165,理,有机化学,烯烃的亲电加成反应原理是什么？,实体为什么不同于电子的则有重要性，所以通过分子学,0,0,0,2,0.0,0
166,理,有机化学,烯烃的亲电加成反应原理是什么？,我们可以理解外电光的折转来和电子接触，我们可以,0,0,0,2,0.0,0
167,理,有机化学,研究诱导效应的学者,你让我想一想了一切，我希望你然后了解一点,0,0,0,2,0.0,0
168,理,有机化学,诱导效应是什么？,诱惑效应以外，我们可以像你一样选择其他方式，例如,0,0,0,1,0.0,0
169,理,有机化学,如何分类有机化合物？,我们看到了庚子剂作用进行反应丨,0,0,0,2,0.0,0
170,理,有机化学,如何学好有机化学？,引入一个有；中，把材料和材料继续写成灵和灵。,0,0,0,2,0.0,0
171,理,有机化学,有关同分异构体的论文,研究作用的项目,0,0,0,1,0.0,0
172,理,有机化学,什么是同分异构体？,同分异构体是同分基基的异同作用。（,1,1,1,1,1.0,1
173,理,有机化学,第尔斯-阿尔德反应,第尔斯—阿尔德反应(DCR)是~EL_ACE,0,0,0,0,0.0,0
174,文,中国近现代史纲要,好的，我们只知道毛泽东是一代伟人，那他是什么时候开始带领中国慢慢变好,人们开始归尘，把印度化做成吉思神种，皈依,0,0,0,1,0.0,0
175,其,现代生活美学——插花之道,插花设计包括什么,我们教你做插花设计的艺术概念StroppsDesignFasto,0,0,0,2,0.0,0
176,理,有机化学,环的稳定性与什么有关？,不过环的稳定性不会好到哪去，那我就举一个,0,0,0,1,0.0,0
177,其,现代生活美学——插花之道,点茶的步骤有哪些,分步骤丨UP主：【学习一】穿梭于生活的虚拟,0,0,0,0,0.0,0
178,理,有机化学,环烷烃有哪些性质？,啊，碍于你的问题，觉得简单去了！常用的工具就是,0,0,0,1,0.0,0
179,其,现代生活美学——插花之道,生活美学和生活方式有什么关系,"流行哲学中的生活美学语气过低，有点看不懂的好
",0,0,0,2,0.0,0
180,理,有机化学,饱和脂环烃有哪些？,对得起这个名字吧！（还有错别字可以选,0,0,0,1,0.0,0
181,文,中国近现代史纲要,他确定是卖国贼吗,"我说了，我不是偷国贼。
【开始学习】【",0,0,0,0,0.0,0
182,其,现代生活美学——插花之道,形而上学是什么意思,你老也认识形而上学，但是你不懂。君融的,0,0,0,1,0.0,0
183,文,不朽的艺术：走进大师与经典,真像与真实是说什么的,不知道啊，只记得你说什么，也没有时间去做,0,0,0,2,0.0,0
184,文,中国近现代史纲要,那讲讲汪精卫,大帅？究竟是变种还是低级人口份化吧！是,0,0,0,1,0.0,0
185,其,现代生活美学——插花之道,一个人的文化指什么,文化号是人名的意思，也就是说你的身份和形象,0,0,0,2,0.0,0
186,文,不朽的艺术：走进大师与经典,我没有问艺术史啊,我已经关掉了回复不是你从哪得的你能查,0,0,0,2,0.0,0
187,其,现代生活美学——插花之道,如何退课,我不会的两个小时之后，系统就提示你选择退课，,0,0,0,2,0.0,0
188,理,有机化学,脂环烃可以按照什么分类？,全部，你知道的.,0,0,0,2,0.0,0
189,其,现代生活美学——插花之道,查看学点成绩报告,我好像看到了，但之前的教学记录已经看,0,0,0,2,0.0,0
190,文,不朽的艺术：走进大师与经典,有什么技巧吗,你把soul的用户名换成【小木】，而定，,0,0,0,1,0.0,0
191,文,不朽的艺术：走进大师与经典,如何提升自己的艺术创造力,首先，请你养成一个好字符库的习惯，你可以学习,0,0,0,2,0.0,0
192,文,中国近现代史纲要,汪精卫的组织叫什么,汪大鲍啊-汪进明说出最大资源方案的时候，听,0,0,0,1,0.0,0
193,理,有机化学,脂环烃有哪些分类？,你说的比较多，好像仅有一点点答案，吃草药,0,0,0,2,0.0,0
194,文,中国近现代史纲要,军统是国民党一派的吗,跟随军人统治政权要多深，要有一个精神贵族的疙瘩。,0,0,0,2,0.0,0
195,文,不朽的艺术：走进大师与经典,艺术创造力,你很喜悦吗？吧？,0,0,0,1,0.0,0
196,文,不朽的艺术：走进大师与经典,艺术概说问题讲述了什么,艺术发明者，我们讲述了几小时，需要多少天，它才能,0,0,0,1,0.0,0
197,其,现代生活美学——插花之道,查看学点成绩报告,上一级谁都考不过他们。[%W$#$加固,0,0,0,0,0.0,0
198,理,有机化学,碳正离子的稳定性和什么有关？,碳水正离子的温度相关于碳水正离子和碳正离子的浓度,0,0,0,2,0.0,0
199,文,不朽的艺术：走进大师与经典,每节课程时长多久,我来教你变好的行啦，给你好运！|USER,0,0,0,0,0.0,0
200,文,不朽的艺术：走进大师与经典,每节课市场多久,"9节呀""
我的英文=淘宝宝更简单吧？▲",0,0,0,0,0.0,0
201,其,现代生活美学——插花之道,如何寻求他人的帮助,我会尝试让你委托人更好地帮助你，但实际上,1,1,1,1,1.0,1
202,文,不朽的艺术：走进大师与经典,主要研究方向,我也是请学虫学虫学习的工具偶尔~也罢,0,0,0,1,0.0,0
203,理,有机化学,可以用什么方法区别乙烷、乙烯、乙炔？,多吗？,0,0,0,2,0.0,0
204,文,不朽的艺术：走进大师与经典,主要研究领域在哪,做的比较好妳不认拜托福！诵读28句语~~,0,0,0,1,0.0,0
205,文,中国近现代史纲要,他有什么生平事迹,我不会休息了，所以，我把我做了再让他再,0,0,0,1,0.0,0
206,文,不朽的艺术：走进大师与经典,这么课程老师是谁,孙洋，我是你的智能学习助理小豆。,0,0,0,2,0.0,0
207,其,现代生活美学——插花之道,如果觉得内心郁闷，通过什么方式调节,"我会让自己变得比较柔和，不信你看看这个图
书",0,0,0,2,0.0,0
208,文,中国近现代史纲要,他主要有哪些作品呢，后面可以去读一下,还可以他剩下的那些邮件，只要是跟着认识,0,0,0,1,0.0,0
209,理,有机化学,乙炔在400~500℃发生环状三聚合作用会生成什么？,"-4,51.26-2,65基质—167:-1;",0,0,0,0,0.0,0
210,其,现代生活美学——插花之道,如何调节自己的情绪,学生时代的动力不是很好，学士出身也是这样，所以明白,0,0,0,1,0.0,0
211,文,中国近现代史纲要,胡适主要是在文学方面作出的成绩多一点吗,否则的话胡思乱回答：《中国哲学史》创作内心思考、遗,0,0,0,1,0.0,0
212,其,现代生活美学——插花之道,我学的有点累，你安慰我一下吧,好，我也没事，最近学习很好，以后工作也不错,0,0,0,2,0.0,0
