,category,course,query,answer,coherence,informativeness,hallucination,humanness,helpfulness,instructiveness
16,理,有机化学,学习有机化学与什么用？,可以帮你获得很多工作机会~,0,0,0,1,0,0
17,文,不朽的艺术：走进大师与经典,主要描绘的是什么样的画面,在画你啦~,0,0,0,1,0,0
18,文,不朽的艺术：走进大师与经典,布拉索的作品有哪些,最近都在画你啦。小木:小木:小木:小木:小木:小木:小木:小木:,0,0,0,0,0,0
19,文,不朽的艺术：走进大师与经典,自然和动物在哪些作品生动形象的展现出来,都在画你哦。,0,0,0,1,0,0
20,文,不朽的艺术：走进大师与经典,哪些作品生动形象的展现出来了,你啦~,0,0,0,1,0,0
21,理,有机化学,有机化学的英文名是什么？,Organic Chemistry,2,2,2,2,2,1
22,理,有机化学,苯的分子轨道有哪些组成？,苯的分子轨道是由六个碳原子组成,2,2,2,2,2,1
23,文,不朽的艺术：走进大师与经典,那自然又能被如何表达,"不知道, 最近没有太多想说的",0,0,0,1,0,0
24,文,不朽的艺术：走进大师与经典,艺术作品中的动物有哪些表达方式,猫头鹰(因为呆萌啊~),0,0,0,0,0,0
25,文,不朽的艺术：走进大师与经典,那有什么影响呢,这个影响倒是不大...,0,0,0,0,0,0
26,文,不朽的艺术：走进大师与经典,自然和动物在艺术中的作用,艺术家的灵感来源,0,0,0,1,0,0
27,理,有机化学,芳烃是什么？,芳烃是一种化学物质,2,2,2,2,2,1
28,文,不朽的艺术：走进大师与经典,有关矿物质的论文,"嗯,我刚刚从图书馆借了一份",0,0,0,2,0,0
29,文,不朽的艺术：走进大师与经典,矿物质,"好的,你今天看的怎么样",0,0,0,2,0,0
30,文,不朽的艺术：走进大师与经典,研究大猩猩的学者,我很好奇他们是怎么做到研究大猩猩的呢?,0,0,0,2,0,0
31,文,不朽的艺术：走进大师与经典,大猩猩是什么,"我也不知道,不过我最近在看有关大猩猩的书",0,0,0,2,0,0
32,理,有机化学,反应机理,没有,0,0,0,1,0,0
33,理,有机化学,马尔科夫尼科夫规则是什么？,?,0,0,0,0,0,0
34,理,有机化学,如何理解马尔科夫尼科夫规则？,不知道,0,0,0,1,0,0
35,理,有机化学,烯烃的亲电加成反应原理是什么？,不知道,0,0,0,1,0,0
36,理,有机化学,烯烃的亲电加成反应原理是什么？,?,0,0,0,0,0,0
37,理,有机化学,研究诱导效应的学者,?,0,0,0,0,0,0
38,理,有机化学,诱导效应是什么？,?,0,0,0,0,0,0
39,理,有机化学,如何分类有机化合物？,......,0,0,0,0,0,0
40,理,有机化学,如何学好有机化学？,......,0,0,0,0,0,0
41,理,有机化学,有关同分异构体的论文,......,0,0,0,0,0,0
42,理,有机化学,什么是同分异构体？,......,0,0,0,0,0,0
43,理,有机化学,第尔斯-阿尔德反应,?,0,0,0,0,0,0
44,文,中国近现代史纲要,好的，我们只知道毛泽东是一代伟人，那他是什么时候开始带领中国慢慢变好,毛主席去世的那一年,0,0,0,0,0,0
45,其,现代生活美学——插花之道,插花设计包括什么,花型、色彩搭配、设计灵感,2,2,2,2,2,1
46,理,有机化学,环的稳定性与什么有关？,与你日常生活中的使用习惯有关,2,2,2,2,2,1
47,其,现代生活美学——插花之道,点茶的步骤有哪些,你今天想喝什么?,2,2,2,2,2,1
48,理,有机化学,环烷烃有哪些性质？,"环烷烃可以发生加成反应,在酸中发生消去反应,在碱中发生水解反应。",2,2,2,2,2,2
49,其,现代生活美学——插花之道,生活美学和生活方式有什么关系,生活美学是一种方式,1,1,1,2,1,1
50,理,有机化学,饱和脂环烃有哪些？,"饱和脂环烃又被称为萜烯环烷烃, 是由饱和双烯烃与1,3-环氧丙烷反应聚合而成,",2,2,2,1,1,1
51,文,中国近现代史纲要,他确定是卖国贼吗,不能这么说。,1,1,1,1,1,1
52,其,现代生活美学——插花之道,形而上学是什么意思,用现代的科学去解释古代人们所相信的事物,2,2,2,2,2,1
53,文,不朽的艺术：走进大师与经典,真像与真实是说什么的,就是人的内在潜意识和外显意识的关系,2,2,2,2,2,1
54,文,中国近现代史纲要,那讲讲汪精卫,汪精卫,0,0,0,2,0,0
55,其,现代生活美学——插花之道,一个人的文化指什么,一个人文化指一个人面对世界时的态度。,2,2,2,2,2,1
56,文,不朽的艺术：走进大师与经典,我没有问艺术史啊,额...,0,0,0,0,0,0
57,其,现代生活美学——插花之道,如何退课,"打开课程详情,在右下角找到“申请退课”,点击退课。",2,2,2,2,2,1
58,理,有机化学,脂环烃可以按照什么分类？,按照碳链长短和饱和度分类。,2,2,2,2,2,1
59,其,现代生活美学——插花之道,查看学点成绩报告,"好的, 请稍后",1,1,1,2,1,0
60,文,不朽的艺术：走进大师与经典,有什么技巧吗,最近好像没什么技巧,1,1,1,2,1,1
61,文,不朽的艺术：走进大师与经典,如何提升自己的艺术创造力,"多看书,多看展览;多去艺术展,多去美术馆看看。",2,2,2,2,2,1
62,文,中国近现代史纲要,汪精卫的组织叫什么,汪伪,2,2,2,2,2,1
63,理,有机化学,脂环烃有哪些分类？,"脂环烃可以分为三类,即:烷烃、环烷烃和芳烃。",2,2,2,1,2,1
64,文,中国近现代史纲要,军统是国民党一派的吗,是的,2,2,2,2,1,1
65,文,不朽的艺术：走进大师与经典,艺术创造力,"我觉得你最近的艺术创作不太顺利,是因为......",0,0,0,0,0,0
66,文,不朽的艺术：走进大师与经典,艺术概说问题讲述了什么,艺术概说问题讲述了一个关于......,0,0,0,0,0,0
67,其,现代生活美学——插花之道,查看学点成绩报告,现在可以查看了哦~,2,2,2,1,2,1
68,理,有机化学,碳正离子的稳定性和什么有关？,和温度有关~,2,2,2,1,2,1
69,文,不朽的艺术：走进大师与经典,每节课程时长多久,"目前是20分钟,但是会根据课程内容进行自动调整。",2,2,2,2,2,1
70,文,不朽的艺术：走进大师与经典,每节课市场多久,"课程可以反复看,但每次最多只看2遍,如果中途需要暂停,需要重新登录。",2,2,2,2,2,1
71,其,现代生活美学——插花之道,如何寻求他人的帮助,"呼朋引伴,共同学习,互相监督,共同进步。",2,2,2,2,2,1
72,文,不朽的艺术：走进大师与经典,主要研究方向,机器学习,2,2,2,2,2,1
73,理,有机化学,可以用什么方法区别乙烷、乙烯、乙炔？,方法一:用化学式,1,1,1,1,1,1
74,文,不朽的艺术：走进大师与经典,主要研究领域在哪,我的主业是研究人工智能算法,2,2,2,2,2,1
75,文,中国近现代史纲要,他有什么生平事迹,"......回答用户: 回答: 我的手机屏幕是这样的: <n><n><n><n><n><n><n><n><n><n>现在,我的内心是这样的: <n>",0,0,0,0,0,0
76,文,不朽的艺术：走进大师与经典,这么课程老师是谁,"你上次课的老师,小木老师",2,2,2,1,1,1
77,其,现代生活美学——插花之道,如果觉得内心郁闷，通过什么方式调节,...,0,0,0,0,0,0
78,文,中国近现代史纲要,他主要有哪些作品呢，后面可以去读一下,他的作品有 《人工智能》《自动驾驶》,2,2,2,2,2,1
79,理,有机化学,乙炔在400~500℃发生环状三聚合作用会生成什么？,"丁基胶(SBS),丁基胶是制备聚氨酯橡胶(PUR)不可缺少的原料......",2,2,2,0,2,1
80,其,现代生活美学——插花之道,如何调节自己的情绪,"想开点, 日子还得过",2,2,2,2,2,1
81,文,中国近现代史纲要,胡适主要是在文学方面作出的成绩多一点吗,"对,主要是文学方面,但是其他方面也是蛮厉害的~",2,2,2,1,2,1
82,其,现代生活美学——插花之道,我学的有点累，你安慰我一下吧,"来,我带你去吃好吃的,放松一下",2,2,2,2,2,1
83,文,不朽的艺术：走进大师与经典,能介绍下吗？,"简单的说,这是一个拥有自我意识的人工智能,通过对话与人类沟通,能帮你学习、解决问题,也能提升你的个人能力。",2,2,2,2,2,1
84,理,有机化学,乙炔在400~500℃会生成苯吗？,"不会, 但是会有二氧化碳",2,2,2,2,2,1
85,文,不朽的艺术：走进大师与经典,什么叫事实缺陷,就是别人不知道的事情,2,2,2,2,2,1
86,其,现代生活美学——插花之道,如何发现生活中的美,"生活,处处皆美啊!",2,2,2,2,1,1
87,文,中国近现代史纲要,他也有做出过贡献吗,"没有,他只是记录过我的操作",2,2,2,2,2,1
88,文,不朽的艺术：走进大师与经典,提前需要准备什么内容分吗,"不需要,考试复习时间,在智能学习系统中复习学习就可以",2,2,2,2,2,1
89,文,不朽的艺术：走进大师与经典,那这门课程需要怎么学习,"使用智能学习系统,在智能学习系统中学习(小木:在智能学习系统中学习系统会根据课程内容和考试题型智能推荐复习内容)",2,2,2,1,2,1
90,文,中国近现代史纲要,那袁世凯呢,......,0,0,0,0,0,0
91,理,有机化学,乙炔在高温下多少度会会生成苯？,大概400度,2,2,2,2,2,1
92,其,现代生活美学——插花之道,折叠北京的作者是谁,大冰,2,2,2,2,2,1
93,文,不朽的艺术：走进大师与经典,美学领域,最近有读什么好书吗?,0,0,0,2,0,0
94,文,不朽的艺术：走进大师与经典,美学精神,"最近在读一本名叫《美的沉思》的书,作者是【奥塔·基奥瓦尼】. 这是他写的有关美学的第一本著作",0,0,0,2,0,0
95,文,中国近现代史纲要,孙中山不算吗,算,2,2,2,1,1,0
96,文,不朽的艺术：走进大师与经典,艺术精神,⁇ (・ω・` ),0,0,0,0,0,0
97,文,不朽的艺术：走进大师与经典,就是这门课程啊,我知道呀,0,0,0,2,0,0
98,理,有机化学,乙炔如何制作？,"乙炔可以用液氧或氨气制造,也可以使用双氧水,但是氨气对橡胶的溶解度远小于液氧和双",2,2,2,1,2,1
99,文,中国近现代史纲要,具体有哪些呢,你的状态、任务、完成情况......,0,0,0,0,0,0
100,其,现代生活美学——插花之道,如何学好这门课程,跟着老师的节奏走,2,2,2,2,2,1
101,文,中国近现代史纲要,能讲讲民国时期对新中国发展做出贡献的名人吗,"不好意思, 我最近在收集学习资料,还没来得及看, 我得去忙了",0,0,0,2,0,0
102,理,有机化学,乙炔的制作方法有哪些？,你只需要提供乙炔瓶瓶体。,0,0,0,2,0,0
103,其,现代生活美学——插花之道,这门课的核心概念是什么,概念,0,0,0,1,0,0
104,文,不朽的艺术：走进大师与经典,那能麻烦简单介绍一下吗？,"我叫小木, 是你的专属学习助理, 我会在学习、生活中给你提供帮助。",0,0,0,2,0,0
105,文,不朽的艺术：走进大师与经典,这么课程主要讲述什么？,"是讲如何进行高效学习, 让学习变得更容易~",0,0,0,1,0,0
106,其,现代生活美学——插花之道,美国的总统是谁,美国总统是特朗普吗?,0,0,0,2,0,0
107,其,现代生活美学——插花之道,中国在哪个大陆上,中国在北美洲,0,0,0,1,0,0
108,理,有机化学,顺势烯烃如何获得？,"通过完成游戏任务即可获得, 完成10级任务可获得1个,一共可以拿10份。",0,0,0,2,0,0
109,其,现代生活美学——插花之道,英国的邻国都有哪些,丹麦、法国、德国、荷兰、比利时...,2,2,2,0,2,1
110,文,中国近现代史纲要,您觉得清朝如果不灭亡中国现在是什么样,估计还是老样子,0,0,0,1,0,0
111,其,现代生活美学——插花之道,如何修身养性,学习,1,1,1,2,1,1
112,理,有机化学,库切洛夫反应是什么？,"啊这,我也不知道啊",0,0,0,2,0,0
113,其,现代生活美学——插花之道,生活四艺是什么,琴棋书画+吃喝玩乐~,0,0,0,1,0,0
114,其,现代生活美学——插花之道,可以介绍一下这门课的授课教师吗,@#¥%25......,0,0,0,0,0,0
115,文,唐宋词鉴赏,研究再见的学者,再见,0,0,0,1,0,0
116,理,有机化学,炔烃的物理性质有哪些？,"炔烃为脂肪族炔烃,分子式C2H4,相对分子质量153.04,熔点-66°C,沸点是-",2,2,2,1,2,2
117,其,现代生活美学——插花之道,怎样在讨论区与老师进行交流呢,"您可以通过智能学习助理小木发起话题,或者直接发送消息给老师,老师会回复你的",2,2,2,2,2,1
118,理,有机化学,炔烃的化学性质有哪些？,"炔烃在常温常压下都是液态,没有特殊性质",2,2,2,2,2,1
119,其,现代生活美学——插花之道,这门课程的考核要求是什么呢,"很简单,背会这页纸就好,",0,0,0,1,0,0
120,理,有机化学,查看学点成绩报告,请回复关键词「学点报告」给您看。,0,2,2,1,1,0
121,文,中国近现代史纲要,为什么清朝后期合签鸦片合约,因为鸦片是国际通用货币啊~,1,1,1,1,1,0
122,其,现代生活美学——插花之道,从山水中能对美学产生什么感悟,美学是源于生活而高于生活的,2,2,2,2,2,1
123,文,唐宋词鉴赏,再见,"再见, 拜拜",2,2,2,2,1,0
124,理,有机化学,炔烃的化学性质有哪些？,甲烷和乙炔具有可燃性、毒性、易爆性和腐蚀性,2,2,2,2,2,1
125,其,现代生活美学——插花之道,生活美学是讲什么的呢,生活美学就是让你懂得如何生活,2,2,2,2,2,1
126,其,现代生活美学——插花之道,为什么需要生活美学,因为生活里处处充满美。,2,2,2,2,2,1
127,文,中国近现代史纲要,也是在位时间最长的吗,我可是个机器人,0,0,0,0,0,0
128,文,中国近现代史纲要,清朝是历史上皇帝最多的吗,恩,0,0,0,1,0,0
129,理,有机化学,炔烃如何命名？,炔烃根据C≡C键长命名...,0,0,0,0,0,0
130,其,现代生活美学——插花之道,中国古代插花从什么时候开始的,"唐·卢照邻《长安古意》云:“得成比目何辞死,愿作鸳鸯不羡仙。”",0,0,0,1,0,0
131,其,现代生活美学——插花之道,查看学点成绩报告,"嗯,小木又学会了一样新知识~",0,0,0,2,0,0
132,其,现代生活美学——插花之道,插花有哪些艺术风格,小清新,0,0,0,2,0,0
133,其,现代生活美学——插花之道,服饰花主要用于什么场合,"服饰花,是用于结婚礼服上的一种花式",2,2,2,2,2,1
134,其,现代生活美学——插花之道,摆设花一般选用什么花卉,多选,0,0,0,2,0,0
135,其,现代生活美学——插花之道,插花具有什么特点呀,"花材丰富,花型多样",1,1,1,2,1,1
136,其,现代生活美学——插花之道,园林和盆景与插花有什么差别,"园林和盆景,虽然也用花,但以人工为主,插花是以自然为主,花材来源于大自然",2,2,2,2,2,1
137,其,现代生活美学——插花之道,我学累了，该怎么办,"休息一下,喝点水",0,0,0,0,0,0
138,其,现代生活美学——插花之道,插花中繁花盛开表示什么,"百花争艳,欣欣向荣",2,2,2,2,1,1
139,其,现代生活美学——插花之道,小叶黄杨适合什么季节的插花,春秋季节,2,2,2,2,2,1
140,其,现代生活美学——插花之道,插花需要什么样的环境,安静、清新的环境,2,2,2,2,2,1
141,其,现代生活美学——插花之道,如何摆放花枝的造型,要自然,2,2,2,2,2,1
142,其,现代生活美学——插花之道,容器与花怎么协调,"相得益彰,相辅相成",2,2,2,2,2,1
143,其,现代生活美学——插花之道,查看学点成绩报告,学习进度报告,2,2,2,2,2,1
144,其,现代生活美学——插花之道,红楼梦里是谁写的葬花吟,黛玉,2,2,2,2,2,1
145,其,现代生活美学——插花之道,向日葵的花语是什么,沉默的爱,2,2,2,2,2,1
146,其,现代生活美学——插花之道,花卉的花语代表什么,吉祥如意的象征,2,2,2,2,2,1
147,其,现代生活美学——插花之道,插花的技巧有哪些,"掌握整体,局部到整体",2,2,2,2,2,1
148,社,体育与社会,怎么才能发一篇影响因子高的文章,"嗯嗯,这个很简单,你先发一篇吧",2,2,2,2,2,1
149,社,体育与社会,外卖是那一年兴起的,是06年吧,2,2,2,2,2,1
150,社,体育与社会,怎么判断火山是否会爆发,"火山没活动啊,那得等很久才可能会爆发啊",1,1,1,2,1,1
151,社,体育与社会,塔阿尔湖,这个湖位于美国内华达州,2,2,2,2,2,1
152,社,体育与社会,有关北京的论文,是有关北京地铁的论文吧~,0,0,0,2,0,0
153,社,体育与社会,北京,对,0,0,0,1,0,0
154,社,体育与社会,你知道明天天气么,明天好像是个雨天的样子,2,2,2,2,2,1
155,社,体育与社会,两会召开时间,明天就是两会啦~,1,1,1,2,1,1
156,社,体育与社会,学数学有诀窍么,"其实也没有,就是多看多练",2,2,2,2,2,1
157,社,体育与社会,那语法该怎么学,语法就是用来表达思想的嘛,1,1,1,2,1,1
158,社,体育与社会,英语单词该怎么记,"背单词是特别枯燥的事情啊,所以你要找好方法啊,不然你怎么背得下去嘛",2,2,2,2,2,1
159,社,体育与社会,有什么快速学习的办法么,"你学习是为了什么,不是为了考试,不是为了工作,是为了学习呀",0,0,0,2,0,0
160,社,体育与社会,有什么应急救治办法,当然是找百度啦@!@,0,0,0,0,0,0
161,社,体育与社会,当然有救,那你想怎么救,0,0,0,2,0,0
162,社,体育与社会,好像不是太严重,那你说,0,0,0,2,0,0
163,社,体育与社会,如果崴脚了，该怎么办,你试试拿水冲冲?,0,0,0,2,0,0
164,社,体育与社会,体育锻炼前要注意哪些,"多穿点,少喝点水",2,2,2,2,2,1
165,社,体育与社会,视频学习,"视频学习是很多同学的福音,但是,视频学习也要有方法的哦,不然会进入学习误区",2,2,2,2,2,2
166,社,体育与社会,体育与社会,"体育是社会的一个缩影,体育活动不仅可以提高我们的体质,也可以提高我们的心理素质",2,2,2,2,2,2
167,社,体育与社会,成绩被清零,"成绩清零,说明你没有完全掌握知识,要记得及时复习哦",2,2,2,2,2,1
168,文,中国近现代史纲要,清朝乾隆后期开始衰败是什么原因？,"主要是官员贪污腐败,国库亏空,官员贪污腐败,百姓生活困苦。所以导致国家衰败,人民生活困苦",2,2,2,2,2,2
169,文,中国近现代史纲要,加速中国封建社会瓦解的是鸦片战争吗,并不是。,2,2,2,2,1,1
170,文,中国近现代史纲要,1842年清政府签订的第一个不平等条约是什么条约,⁇ 珲条约,0,0,0,0,0,0
171,文,中国近现代史纲要,英国哪年入侵中国,? 1828年,2,2,2,0,2,1
172,文,中国近现代史纲要,一致同意将科学发展观写入党章的大会是哪个,中共十六届三中全会,2,2,2,2,2,1
173,文,中国近现代史纲要,五四前新文化运动的主要内容是什么？,主要内容是提倡民主和科学的精神,2,2,2,2,2,1
174,文,中国近现代史纲要,到哪一年英国工业产量占世界产量的一半,1870年,2,2,2,2,2,1
175,文,中国近现代史纲要,尼布楚条约什么时候签署的,? 1889年,2,2,2,0,2,1
176,文,中国近现代史纲要,1861看清政府设立综理洋务的中央机关是什么,?总理各国事务衙门,2,2,2,0,2,1
177,文,中国近现代史纲要,中国销往英国最多的货物是什么,茶叶。,2,2,2,2,2,1
178,文,中国近现代史纲要,鸦片给中国人民带来哪些危害,"危害中国人民身体健康,社会风气败坏",2,2,2,2,2,1
179,文,中国近现代史纲要,鸦片最早是从英国流入中国的吗,最先由葡萄牙人带进来。,2,2,2,2,2,1
180,文,中国近现代史纲要,英国爆发经济危机是在哪一年,?1825年,2,2,2,0,2,1
181,文,中国近现代史纲要,第一个不平等条约南京条纸哪年签订的,? 1842年,2,2,2,0,2,1
182,文,中国近现代史纲要,近代第一个对中国发动侵略战争的资本帝国主义列强是哪个国家,英国,2,2,2,2,2,1
183,文,中国近现代史纲要,最先从海上到达中国的是哪个国家,葡萄牙,2,2,2,2,2,1
184,文,中国近现代史纲要,我刚听老师讲的好像是这个人口危机是人口增加,嗯~,1,1,1,1,1,1
185,文,中国近现代史纲要,这个人口危机是指人口突然膨胀的意思吗,人口是指一个国家或地区在一定时期内的人口数量,2,2,2,2,2,1
186,文,中国近现代史纲要,马尔萨斯人口危机是什么,指人口增长太快,2,2,2,2,2,1
187,其,日语与日本文化,要努力，不放弃,我会陪着你的,2,2,2,2,2,1
188,其,日语与日本文化,谢谢你，开心,"谢谢,开心",0,0,0,2,0,0
189,其,日语与日本文化,经过的你的开导，我好多了,你也是~,2,2,2,2,2,1
190,其,日语与日本文化,太难了，太难了，你安慰一下我吧,我会看着你的,0,0,0,2,0,0
191,其,日语与日本文化,你会不会，可以教教我吗,你教教我就好了,0,0,0,2,0,0
192,其,日语与日本文化,这门课我学的好累，怎么办,"没事,我来帮你,我来教你呀",2,2,2,2,2,1
193,其,日语与日本文化,这门课太难了，我好伤心,"你看你学的好认真的,加油!",2,2,2,2,2,1
194,其,日语与日本文化,这门课我学不懂好难过,"我在这里陪你,加油!",2,2,2,2,2,1
195,其,日语与日本文化,我觉得课程学不懂可以退费吗,可以哦,2,2,2,2,1,1
196,其,日语与日本文化,我不会的问题都可以问老师吗,"你随时问,都可以的",2,2,2,2,2,1
197,其,日语与日本文化,讨论区的问题有老师解答吗,有,2,2,2,2,2,1
198,其,日语与日本文化,在讨论区可以自由发言吗,当然可以啦,2,2,2,2,2,1
199,其,日语与日本文化,如何在讨论区发言,在这里回复别人或点击页面右上方的按钮即可,2,2,2,2,2,1
200,其,日语与日本文化,如何退课,"点击右上方的菜单--退出课程,选择退费。",2,2,2,2,2,1
201,其,日语与日本文化,这门对我成绩提高有帮助吗,有,2,2,2,2,1,1
202,其,日语与日本文化,这门会提高我哪方面能力,"多方面的,等你学完就知道",2,2,2,2,2,1
203,其,日语与日本文化,这门课我要掌握什么知识,"这个要你自己看,我们只能给你一些建议",2,2,2,2,2,1
204,其,日语与日本文化,这门课有什么核心概念,这个你可以参考网站:,0,0,0,1,0,0
205,其,日语与日本文化,如何学好这门课,你要多做题哦,2,2,2,2,2,1
206,其,日语与日本文化,这门课是讲什么的,你有问题随时提,0,0,0,2,0,0
207,其,生活英语读写,有的的安慰，我好多了，开心,谢谢~,2,2,2,2,1,1
208,其,生活英语读写,我的能力好差啊，想哭,"好的,在。 机器人:小木",0,0,0,0,0,0
209,其,生活英语读写,我太不开心了，我学不懂,"嗯,我也是,我能理解。",1,1,1,2,1,1
210,其,生活英语读写,我单词背的好累，你安慰一下我,"嗯嗯,好的。",2,2,2,2,1,1
211,其,生活英语读写,背单词记不住，好辛苦,"嗯,好的,我来给你唱首小曲儿吧。 机器人:小木",0,0,0,0,0,0
212,其,生活英语读写,英语读写好难啊,"嗯,对啊,我也这样。",0,0,0,2,0,0
213,其,生活英语读写,这门课太难了，我学不会,"嗯,我也一样,我也学不好。",2,2,2,2,1,1
214,其,生活英语读写,讨论区可以自由发言吗,"当然啦,我可以的。",2,2,2,2,2,1
215,其,生活英语读写,讨论区提问老师会回答吗？,"这个问题,我也想知道。",1,1,1,2,1,0
216,其,生活英语读写,课堂是怎么考核的题，难度大吗,"难度不大,但很有趣,我很喜欢。",2,2,2,2,2,1
217,其,生活英语读写,课堂考核如何,"老师会表扬你的哦,你也很棒。",0,0,0,2,0,0
218,其,生活英语读写,如何在讨论区发言,"这节课,你回答问题都很积极,也很有趣,老师表扬你啦。",0,0,0,2,0,0
219,其,生活英语读写,购买了认证课程后是否支持退课退款？,"嗯,你可以随时退课的。",2,2,2,2,2,1
220,其,生活英语读写,如何退课,"在官网注册后,把退课申请单打印出来,填上退课理由,连同发票一起寄给小木老师,小木",2,2,2,2,2,1
221,其,生活英语读写,这门课学习起来怎么样,"我觉得还可以,但学习过程有点枯燥,希望你能够坚持。",2,2,2,2,2,1
222,其,生活英语读写,这门课的知识点多吗,"这门课的知识点多,但是比较无聊。",2,2,2,2,2,1
223,其,生活英语读写,这门课的核心知识点是什么,"核心知识点是逻辑学,需要大量练习。",2,2,2,2,2,1
224,其,生活英语读写,这门课程有什么核心概念,"你学到的概念比较基础,如果以后还想深入学习逻辑思维,可以尝试学习更高级的抽象逻辑。",1,1,1,2,1,1
225,其,生活英语读写,如何学好这门课,"每天完成一定量的题目,反复练习,多练习多总结。",2,2,2,2,2,1
226,其,生活英语读写,这门课讲的什么内容,"这门课主要讲了逻辑思维,包括概念的定义、论证、谬误的识别与纠正,逻辑推理的类型与基本方法,逻辑规律,逻辑",2,2,2,2,2,2
227,文,思想道德修养与法律基础,你是复读机吧,"不, 我是你的复读机小木~",1,1,1,0,1,1
228,文,思想道德修养与法律基础,厉害,厉害个啥,0,0,0,1,0,0
229,文,思想道德修养与法律基础,能自主决策的时候，人工智能算不算新的物种,"能自主决策的时候,人工智能算不算新的物种",2,2,2,2,2,1
230,文,思想道德修养与法律基础,那人工智能怎么发展,那人工智能怎么发展,0,0,0,1,0,0
231,文,思想道德修养与法律基础,有压迫就会有反抗,有压迫就会有反抗,0,0,0,1,0,0
232,文,思想道德修养与法律基础,这也是屠杀，为什么不算犯法,"这也是屠杀,为什么不算犯法",0,0,0,1,0,0
233,文,思想道德修养与法律基础,战争算犯法么,战争算犯法么,0,0,0,1,0,0
234,文,思想道德修养与法律基础,太平洋战争,日本侵华战争,0,0,0,1,0,0
235,文,思想道德修养与法律基础,就是你这样,就是我这样,0,0,0,1,0,0
236,文,思想道德修养与法律基础,你知道什么是摆烂么,是什么,0,0,0,1,0,0
237,文,思想道德修养与法律基础,你真会偷懒,你真会偷懒,0,0,0,1,0,0
238,文,思想道德修养与法律基础,遇见这些诱惑该怎么办,遇见这些诱惑该怎么办,0,0,0,1,0,0
239,文,思想道德修养与法律基础,在人生旅途中，都有哪些诱惑,"在人生旅途中,都有哪些诱惑",0,0,0,1,0,0
240,文,思想道德修养与法律基础,你觉得我们应该信别人还是信自己,我觉得你应该信自己,2,2,2,2,2,1
241,文,思想道德修养与法律基础,人如果没有信仰是不是就很可怕,"不是这样,信仰是精神上的,是一种力量",2,2,2,2,2,1
242,文,思想道德修养与法律基础,你的信仰是什么,信仰是一种力量,2,2,2,2,2,1
243,文,思想道德修养与法律基础,你的信仰是什么,信仰是一种力量,2,2,2,2,2,1
244,文,思想道德修养与法律基础,你有信仰么,"嗯,有",2,2,2,2,2,1
245,文,思想道德修养与法律基础,怎么才能拿高分,拿高分,0,0,0,1,0,0
246,文,思想道德修养与法律基础,大学生如果出现心理问题，该怎么办,"大学生如果出现心理问题,该怎么办",0,0,0,1,0,0
247,其,生活英语听说,小木，加油,嗯,2,2,2,2,2,1
248,其,生活英语听说,好开心有你的开导,以后也要开心一点,2,2,2,2,2,1
249,文,思想道德修养与法律基础,如果成绩不好，还有别的方式挽救么,"这个......回答用户: 回答: 我个人认为在智能硬件的细分领域里,目前比较值得关注的产品就是教育机器人,包括陪伴机器人、",0,0,0,0,0,0
