,category,course,query,answer,coherence,informativeness,hallucination,humanness,helpfulness,instructiveness
10,工,C++语言程序设计基础,C++程序的开发过程是什么？,"C++程序的开发过程是先有C++语言,将C++语言编译为C++程序代码,然后把C++程序代码通过C
答案解析:C++(C++)；C++_百度百科2017年5月14日 - C++是C语言的继承,它既可以进行C语言的过程化程序设计,又可以进行以抽象数据类型为特点的基于对象的程序设计,还可以进行以继承和多态为特点的面向对象...（score：0.55） 程序(program)；描述计算任务的处理对象和处理规则的计算机语言代码。此处计算任务指任何以计算机为处理工具的任务，处理对象指数据或信息，处理规则一般指处理动作和步骤。",2,2,2,2,2,2
11,工,C++语言程序设计基础,怎样背书背的快？,"背对书背,背对书背,背对书背!
答案解析:书背(back)；又称：封底；又称书脊，与书口相对，上下封皮相隔或连接的部分，相当于书籍的厚薄度。（修复技术规范2.25）即一书装订处的侧面，如同书的脊背，所以称书脊。 背书(endorsement)；收款人以转让票据权利为目的在汇票上签章并作必要的记载所作的一种附属票据行为。",0,0,0,0,0,0
12,工,C++语言程序设计基础,机器语言和程序设计语言的区别？,"程序设计语言为人们编写程序提供了一种手段,而机器语言是实现这一手段的一种工具。所以程序设计语言和机器语言只是工具,并非
答案解析:编程语言(programming language)；又称：程序设计语言；编程语言（programming language）可以简单的理解为一种计算机和人都能识别的语言。一种计算机语言让程序员能够准确地定义计算机所需要使用的数据，并精确地定义在不同情况下所应当采取的行动。

编程语言处在不断的发展和变化中，从最初的机器语言发展到如今的2500种以上的高级语言，每种语言都有其特定的用途和不同的发展轨迹。编程语言并不像人类自然语言发展变化一样的缓慢而又持久，其发展是相当快速的，这主要是计算机硬件、互联网和IT业的发展促进了编程语言的发展。 机器语言(machine language)；由特定的某一计算机或某类计算机的机器指令组成的用二进制代码表示的计算机语言。",2,2,2,2,2,2
13,工,C++语言程序设计基础,计算机语言何时诞生的？,"1945年!
答案解析:计算机语言(computer language)；用于人与计算机通信的语言。",2,2,2,2,2,2
14,工,C++语言程序设计基础,计算机语言有哪几种？,"0
答案解析:计算机语言(computer language)；用于人与计算机通信的语言。",2,2,2,2,2,2
15,工,C++语言程序设计基础,二进制和十进制区别是什么？,"二进制用2表示,十进制用10表示
答案解析:二进制(binary)；使用数码0和1，以及基数2的固定基数数制。 十进制(decimal system)；以10为基数的计数系统。",2,2,2,2,2,2
16,工,C++语言程序设计基础,计算机采用二进制还是十进制？,"二进制的。
答案解析:二进制(binary)；使用数码0和1，以及基数2的固定基数数制。 十进制(decimal system)；以10为基数的计数系统。",2,2,2,2,2,2
17,工,C++语言程序设计基础,面向对象的含义是什么？,"面向对象的(Object oriented)；
了解更多：面向对象
面向对象(Object Oriented)是软件开发方法，一种编程范式。面向对象的概念和应用已超越了程序设计和软件开发，扩展到如数据库系统、交互式界面、应用结构、应用平台、分布式系统、网络管理结构、CAD技术、人工智能等领域。面向对象是一种对现实世界理解和抽象...
",2,2,2,1,1,2
18,工,C++语言程序设计基础,编程的具体步骤是？,"Coding with the Program。
答案解析:步骤(procedure)；出处：《荀子·礼论》：“故君子上致其隆，下尽其杀，而中处其中。步骤驰骋厉骛不外是矣，是君子之坛宇宫廷也。” 编程(programming)；又称：程序设计；设计、编制和调试程序的方法与过程。",0,0,0,0,0,0
19,工,C++语言程序设计基础,程序开发有哪些步骤？,"企划——资源——媒体丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨丨
答案解析:开发程序(development sequence)；开发程序是指以推动人才需求信息流通为中心任务及其在构成要素之间的运行程序。它是由企划开发信息、资源开发信息、传媒开发信息等所构成。 步骤(procedure)；出处：《荀子·礼论》：“故君子上致其隆，下尽其杀，而中处其中。步骤驰骋厉骛不外是矣，是君子之坛宇宫廷也。”",1,1,1,1,1,0
20,文,不朽的艺术：走进大师与经典,这么课程主要讲述什么？,"解说(narration)；又称：叙述；解说现象的兴起和娱乐八卦一样源于电视上的新闻，并逐步分离出来。
",0,0,0,0,0,0
21,文,不朽的艺术：走进大师与经典,那能麻烦简单介绍一下吗？,"好的,可以呀",1,1,1,1,0,0
22,文,不朽的艺术：走进大师与经典,就是这门课程啊,"对,对,就是它,它就是——慕课。",1,1,1,1,0,0
23,文,不朽的艺术：走进大师与经典,艺术精神,"艺术精神(Artistic spirit)；
了解更多：艺术精神
《艺术精神》是[美] 罗伯特·亨利的一部作品结集，上海人民美术出版社出版发行。
",2,2,2,2,2,2
24,文,不朽的艺术：走进大师与经典,美学精神,"美学精神(Aesthetic spirit)；
了解更多：中国美学精神
《中国美学精神》是于2016年2月江苏人民出版社出版的一本图书，作者是潘之常。
",2,2,2,2,2,2
25,文,不朽的艺术：走进大师与经典,美学领域,"美学领域(Aesthetic field)；
了解更多：美学(哲学二级学科)
美学（希腊语：αισθητική；英语：Aesthetic）是一个哲学分支学科。德国哲学家鲍姆加登在1750年首次提出美学概念，并称其为“Aesthetic”（感性学），也就是美学。美学是研究人与世界审美关系的一门学科，即美学研究的对象是审美活动。审美活动是人的...
",2,2,2,2,2,2
26,文,不朽的艺术：走进大师与经典,那这门课程需要怎么学习,"需要(need)学习。
答案解析:需要(need)；人对内部环境或外部生活条件的稳定的要求。是社会活动中缺乏某种东西在大脑中的反映。是一种主观状态，也是客观要求的反映。人的需要包括生理需要和社会需要。 学习(learning)；能够使动物的行为对特定的环境条件发生适应性变化的所有过程，或者说是动物借助于个体生活经历和经验使自身的行为发生适应性变化的过程。",2,2,2,1,1,1
27,文,不朽的艺术：走进大师与经典,提前需要准备什么内容分吗,您好，您可以进入课程后，点击成绩这个选项，可以看到每个章节习题以及相应的分值，学堂在线网址www.xuetangx.com,2,2,1,1,1,0
28,文,不朽的艺术：走进大师与经典,什么叫事实缺陷,"缺陷是指客观事实没有发生,但是已经对项目的实现产生了不利影响。
答案解析:事实(fact)；对所要考察实体的数据的一个数值度量。
其先修概念有决策支持系统等。 缺陷(defect)；某项目执行所要求功能的能力的有限中断，根据进一步分析结果决定是否应产生维护动作。",2,2,2,2,2,2
29,文,不朽的艺术：走进大师与经典,能介绍下吗？,正常情况下，学员在提交答案后，平台会自动判断答案对错并显示正确答案。,2,2,2,2,1,1
30,文,不朽的艺术：走进大师与经典,这么课程老师是谁,是北航博学课程建设中心的陈楠老师。,2,2,2,2,2,2
31,文,不朽的艺术：走进大师与经典,主要研究领域在哪,"在领域内。
答案解析:领域(territory)；动物占有和保卫的一定区域，其中含有占有者所需要的各种资源，是动物竞争资源的方式之一。",0,0,0,0,0,0
32,文,不朽的艺术：走进大师与经典,主要研究方向,历史学,2,2,2,2,2,2
33,文,不朽的艺术：走进大师与经典,每节课市场多久,建议删除此项问题,0,0,0,0,0,0
34,文,不朽的艺术：走进大师与经典,每节课程时长多久,大部分课程每周更新一次，具体信息建议您见课程内公告。,2,2,2,2,2,2
35,文,不朽的艺术：走进大师与经典,艺术概说问题讲述了什么,"艺术在人类发展的历史长河中是不断变化的。
答案解析:解说(narration)；又称：叙述；解说现象的兴起和娱乐八卦一样源于电视上的新闻，并逐步分离出来。 艺术(art)；反映当地社会生活，满足人们精神需求的意识形态。",2,2,1,1,1,1
36,文,不朽的艺术：走进大师与经典,艺术创造力,"艺术创造力(Artistic creativity)；
了解更多：艺术创意
艺术创是指作者在进行艺术创作时的主观意图，包括对作品的创作动机、表现手法、象征意义等。
",2,2,2,2,2,2
37,文,不朽的艺术：走进大师与经典,如何提升自己的艺术创造力,"提升自己的阅历和见识。
答案解析:艺术创造力(Artistic creativity)；
了解更多：艺术创意艺术创是指作者在进行艺术创作时的主观意图，包括对作品的创作动机、表现手法、象征意义等。 的艺术(The art of)；
了解更多：艺术(文化名词)艺术(Art)是借助一些手段或媒介，塑造形象、营造氛围，来反映现实、寄托情感的一种文化。艺术，是用形象来反映现实但比现实有典型性的社会意识形态。好的艺术往往具有美学价值或者哲学价值，但不一定具有大众层面的娱乐性。与科学相比，艺术离不开情感的表...",2,2,2,2,2,2
38,文,不朽的艺术：走进大师与经典,有什么技巧吗,"并没有~
答案解析:技巧：名词，指表现在文学、工艺、体育等方面的巧妙的技能。如“谈话技巧”；或者指技巧性的运动。如“技巧比赛”。",2,2,2,1,1,1
39,文,不朽的艺术：走进大师与经典,我没有问艺术史啊,那...我可以为你解答艺术史的相关问题么,1,1,1,1,0,0
40,理,大学物理1,大学物理是理学吗？,"理学:是指研究物质世界最基本的规律及其运动形式和基本结构的一门自然科学,是以实验为研究手段,以观察和实验
答案解析:大学物理(University physics)；
了解更多：大学物理(大学理工科类的一门基础课程)大学物理，是大学理工科类的一门基础课程，通过课程的学习，使学生熟悉自然界物质的结构，性质，相互作用及其运动的基本规律，为后继专业基础与专业课程的学习及进一步获取有关知识奠定必要的物理基础。但工科专业以力学基础和电磁学为主要授课。",2,2,2,2,2,2
41,理,大学物理1,大学物理高效学习方法？,"多看书,多听课,多实验!
答案解析:大学物理(University physics)；
了解更多：大学物理(大学理工科类的一门基础课程)大学物理，是大学理工科类的一门基础课程，通过课程的学习，使学生熟悉自然界物质的结构，性质，相互作用及其运动的基本规律，为后继专业基础与专业课程的学习及进一步获取有关知识奠定必要的物理基础。但工科专业以力学基础和电磁学为主要授课。",2,2,2,1,1,1
42,理,大学物理1,数学不好怎么学物理？,"数学不好不影响学物理!
答案解析:不好(no good {=ng})；拼音：bù hǎo英文：no good, not good, bad基本解释：不舒服，不满意拼音：bú hào英文：don‘t like基本解释：不爱好，不喜欢，不想要 数学(mathematics)；数学
数学（mathematics或maths，其英文来自希腊语，“máthēma”；经常被缩写为“math”），是研究数量、结构、变化、空间以及信息等概念的一门学科，从某种角度看属于形式科学的一种。数学家和哲学家对数学的确切范围和定义有一系列的看法。而在人类历史发展和社会生活中，数学也发挥着不可替代的作用，也是学习和研究现代科学技术必不可少的基本工具。（score：0.8）",2,2,2,2,2,1
43,理,大学物理1,大学物理包括哪些章节？,"大学物理包括力学、热学、光学、电磁学、量子力学和相对论七门课。
答案解析:大学物理(University physics)；
了解更多：大学物理(大学理工科类的一门基础课程)大学物理，是大学理工科类的一门基础课程，通过课程的学习，使学生熟悉自然界物质的结构，性质，相互作用及其运动的基本规律，为后继专业基础与专业课程的学习及进一步获取有关知识奠定必要的物理基础。但工科专业以力学基础和电磁学为主要授课。",2,2,2,2,2,2
44,理,大学物理1,怎么样在平台高效学习？,";学懂平台,掌握平台,并运用平台。
答案解析:平台(terrace)；温度0K以上，由于原子、离子或分子热运动，晶体表面偏离理想解理面，在表面不同部位形成不同形式和不同程度的微观结构聚集状态，其中大量原子、离子或分子所形成的微观等高度平整表面的形貌结构(见图1)。
其先修概念有热分析等。 学习(learning)；能够使动物的行为对特定的环境条件发生适应性变化的所有过程，或者说是动物借助于个体生活经历和经验使自身的行为发生适应性变化的过程。",2,2,2,1,2,1
45,理,大学物理1,学习大学物理需要预习吗？,您好，您可以进入课程后，点击成绩这个选项，查看一下您还有哪些章节没有完成，感谢您的支持。,0,0,0,0,0,0
46,理,大学物理1,还要买课本吗？,不需要啦～,2,2,2,2,2,0
47,理,大学物理1,要对照课本一章章看吗？,"不,要,对,照。 我们要运用先修概念进行系统化的知识点梳理, 才能更好的对整个学习内容进行理解和
答案解析:教科书(textbook)；又称：课本；教师和学生据以进行教学和学习活动的主要材料。既是教师用书也是学生用书的主体类别，通常按照课程标准的规定，分学科门类和年级顺序进行编辑，包括文字和视听等材料。 对照(contrast)；又称：对比；修辞格的一种。把两种对立的事物或同一事物的两个对立方面并举出来加以比较。例如，“战士军前半死生，美人帐下犹歌舞。”
其先修概念有修辞方法等。",1,0,0,1,0,0
48,理,大学物理1,质点是什么？,"质点就是有质量但不存在体积或形状的点，是物理学的一个理想化模型。在物体的大小和形状不起作用，或者所起的作用并不显著而可以忽略不计时，我们近似地把该物体看作是一个只具有质量而其体积、形状可以忽略不计的理想物体，用来代替物体的有质量的点称为质点（mass point，particle）。
",2,2,2,2,2,2
49,理,大学物理1,坐标系是几维的？,"三维,由x、y、z三个坐标轴组成",2,2,2,2,2,2
50,理,大学物理1,速度是矢量吗？,"是的。
答案解析:速度(speed)；身体某部分在短时间内快速运动的能力。包括对外界信号刺激快速反应的能力、人体快速完成动作的能力及快速移动的能力。",2,2,2,2,2,2
51,理,大学物理1,加速度和速度的联系？,"加速度与速度是物理上的一对重要概念。
答案解析:联系(relationship)；实体间的相互关联。",2,2,2,2,1,1
52,理,大学物理1,牛顿第一定律是什么？,"牛顿第一定律是指一切物体在没有受到力的作用时,总保持匀速直线运动状态或静止状态.然而在一开始的物理力学研究中,很多科学家不是这样认为的.
",2,2,2,2,2,2
53,理,大学物理1,日常常见的几种力？,"重力、弹力、摩擦力。
答案解析:力(force)；物体间的相互作用。其效果是使物体改变运动状态或发生变形。作用力与反作用力，总是同时存在，它们的大小相等、方向相反、沿同一直线分别作用在两个物体上。
其先修概念有基本结构等。",2,2,2,2,2,2
54,理,大学物理1,力基本要素？,"力
答案解析:力(force)；物体间的相互作用。其效果是使物体改变运动状态或发生变形。作用力与反作用力，总是同时存在，它们的大小相等、方向相反、沿同一直线分别作用在两个物体上。
其先修概念有基本结构等。",2,2,2,1,1,0
55,理,大学物理1,单摆是什么？,"单摆(simple pendulum)；用一根绝对挠性且长度不变、质量可忽略不计的线悬挂一个质点，在重力作用下在铅垂平面内作周期运动，就成为单摆。
",2,2,2,2,2,2
56,理,大学物理1,惯性和质量关系？,"惯性等于质量。
答案解析:惯性(inertia)；物体保持静止状态或匀速直线运动状态的性质，称为惯性。惯性是物体的一种固有属性，表现为物体对其运动状态变化的一种阻抗程度，质量是对物体惯性大小的量度

。当作用在物体上的外力为零时，惯性表现为物体保持其运动状态不变，即保持静止或匀速直线运动；当作用在物体上的外力不为零时，惯性表现为外力改变物体运动状态的难易程度。在同样的外力作用下，相同加速度的物体质量越大惯性越大，相同质量的物体加速度越大惯性越大。所以物体的惯性，在任何时候（受外力作用或不受外力作用），任何情况下（静止或运动），都不会改变，更不会消失。惯性是物质自身的一种属性。",2,2,2,2,2,2
57,理,大学物理1,刚体是？,"刚体是指在运动中和受力作用后，形状和大小不变，而且内部各点的相对位置不变的物体。绝对刚体实际上是不存在的，只是一种理想模型，因为任何物体在受力作用后，都或多或少地变形，如果变形的程度相对于物体本身几何尺寸来说极为微小，在研究物体运动时变形就可以忽略不计。把许多固体视为刚体，所得到的结果在工程上一般已有足够的准确度。但要研究应力和应变，则须考虑变形。由于变形一般总是微小的，所以可先将物体当作刚体，用理论力学的方法求得加给它的各未知力，然后再用变形体力学，包括材料力学、弹性力学、塑性力学等的理论和方法进行研究。刚体在空间的位置，必须根据刚体中任一点的空间位置和刚体绕该点转动时的位置（见刚体一般运动）来确定，所以刚体在空间有六个自由度。
",2,2,2,2,2,2
58,理,大学物理1,折射和反射区别?,"折射发生在两种介质的交界处,而反射光则是返回原介质的,而折射光则进入另一种介质的。
答案解析:反射区(reflecting region)；狭义的反射区是指：中医中的脚底、手部、耳部等反射区。广义的反射区是指：所有可以产生反射效应的区域。人的手掌，脚掌，还有耳朵部位，都有人的各个器官的反射区。 折射(refraction)；光的折射：光从一种透明介质斜射入另一种透明介质时，传播方向一般会发生变化，这种现象叫光的折射。理解：光的折射与光的反射一样都是发生在两种介质的交界处，只是反射光返回原介质中，而折射光则进入到另一种介质中，由于光在在两种不同的物质里传播速度不同，故在两种介质的交界处传播方向发生变化，这就是光的折射。注意：在两种介质的交界处，既发生折射，同时也发生反射。反射光光速与入射光相同 ，折射光光速与入射光不同。",2,2,2,2,2,2
59,理,大学物理1,共振有哪些影响因素？,"振动频率、振动方向、振动强度、固有频率、阻力大小、运动速度。
答案解析:共振（resonance）是物理学上的一个运用频率非常高的专业术语，是指一物理系统在特定频率下，比其他频率以更大的振幅做振动的情形；这些特定频率称之为共振频率。在共振频率下，很小的周期振动便可产生很大的振动，因为系统储存了动能。当阻力很小时，共振频率大约与系统自然频率或称固有频率相等，后者是自由振荡时的频率。自然中有许多地方有共振的现象如：乐器的音响共振、太阳系一些类木行星的卫星之间的轨道共振、动物耳中基底膜的共振，电路的共振等。人类也在其技术中利用或者试图避免共振现象。",2,2,2,2,2,2
60,工,电路原理,什么是电阻,"电阻器（Resistor）在日常生活中一般直接称为电阻。是一个限流元件，将电阻接在电路中后，电阻器的阻值是固定的一般是两个引脚，它可限制通过它所连支路的电流大小。阻值不能改变的称为固定电阻器。阻值可变的称为电位器或可变电阻器。理想的电阻器是线性的，即通过电阻器的瞬时电流与外加瞬时电压成正比。用于分压的可变电阻器。在裸露的电阻体上，紧压着一至两个可移金属触点。触点位置确定电阻体任一端与触点间的阻值。端电压与电流有确定函数关系，体现电能转化为其他形式能力的二端器件，用字母R来表示，单位为欧姆Ω。实际器件如灯泡，电热丝，电阻器等均可表示为电阻器元件。电阻元件的电阻值大小一般与温度，材料，长度，还有横截面积有关，衡量电阻受温度影响大小的物理量是温度系数，其定义为温度每升高1℃时电阻值发生变化的百分数。电阻的主要物理特征是变电能为热能，也可说它是一个耗能元件，电流经过它就产生内能。电阻在电路中通常起分压、分流的作用。对信号来说，交流与直流信号都可以通过电阻。
",2,2,2,2,2,2
61,工,电路原理,cuproprotein,"铜蛋白质(cuproprotein)；铜蛋白质是含铜离子的蛋白质，多数呈具有特殊的蓝色。
",2,2,2,2,2,2
62,工,电路原理,你知道电路图吗,当然!那是什么呀?,1,0,0,0,0,0
63,工,电路原理,什么是电阻,"电阻器（Resistor）在日常生活中一般直接称为电阻。是一个限流元件，将电阻接在电路中后，电阻器的阻值是固定的一般是两个引脚，它可限制通过它所连支路的电流大小。阻值不能改变的称为固定电阻器。阻值可变的称为电位器或可变电阻器。理想的电阻器是线性的，即通过电阻器的瞬时电流与外加瞬时电压成正比。用于分压的可变电阻器。在裸露的电阻体上，紧压着一至两个可移金属触点。触点位置确定电阻体任一端与触点间的阻值。端电压与电流有确定函数关系，体现电能转化为其他形式能力的二端器件，用字母R来表示，单位为欧姆Ω。实际器件如灯泡，电热丝，电阻器等均可表示为电阻器元件。电阻元件的电阻值大小一般与温度，材料，长度，还有横截面积有关，衡量电阻受温度影响大小的物理量是温度系数，其定义为温度每升高1℃时电阻值发生变化的百分数。电阻的主要物理特征是变电能为热能，也可说它是一个耗能元件，电流经过它就产生内能。电阻在电路中通常起分压、分流的作用。对信号来说，交流与直流信号都可以通过电阻。
",2,2,2,2,2,2
64,工,电路原理,电力,"电力(electric power)；单位时间内电能所做的功,或单位时间内转移或转换的电能,泛指电能做功的能力,用于表征发电设备的发电能力、输变电设备的输电能力和用电设备的耗用电能力。电力也作为发电、输变电、配电和用电及其设备等的统称。
",2,2,2,2,2,2
65,工,电路原理,电脑系统,"电脑系统(computer system)；他在新加坡独立操作,集操作仅、会计权与监督权于一身,身兼交易人和交易负责人两职,加之他是精通电脑系统的专家,知道如何使自己的行动不被察觉,逃避监督,隐瞒上司,终使巴林银行毁于一旦。
",0,0,0,0,0,0
66,工,电路原理,获得释放和,"获得释放和是。
答案解析:习得(acquisition)；又称：获得；个体学习条件刺激与非条件刺激之间建立联系关系的过程。 释放(release)；电信业务运载设备或交换通道从忙状态变换到空闲状态的动作。",0,0,0,0,0,0
67,工,电路原理,非法性电阻,"——非法性电阻=阴性电阻+中性电阻
答案解析:性(gender)；一种语法范畴。用词形变化来表现诸如阳性、阴性、中性，或有生命、无生命这类对比。作为语法范畴的性与真实世界的自然性别无关。例如，无生命物体没有性别之分，可是在俄语里，“桌子”属于阳性名词，“书”属于阴性名词，“窗户”属于中性名词；“女孩儿”应该属于女性，可是德语的das Mǎdchen（小女孩）属于中性名词。",2,2,2,2,2,2
68,工,电路原理,方程求解法,利用待定系数、首项系数和公式的结构形式求解某个未知量的方程。,2,2,2,2,2,2
69,工,电路原理,finding,"当你看到一条消息的时候,你首先会思考:这条消息是关于什么的?这条消息是跟我有关系的吗?这条消息有什么价值吗?",0,0,0,0,0,0
70,工,电路原理,今日,今天小木要给大家介绍的是一个有趣有内涵的公众号——木铎。,0,0,0,0,0,0
71,工,电路原理,花纹图案,"花纹图案(motif)；所谓花纹图案的气质,是通过联想的一种主观感觉,也可说是一种可以意会不一可言传的东西,故只能以联想揣得。我们决不能轻视这种借用。
",2,2,2,2,2,1
72,工,电路原理,M-T图,"M-T图(mccabe-thiele diagram)；用求解两组分精馏塔所需理论板数的梯级作图法所作之图。
",2,2,2,2,2,2
73,工,电路原理,rabat,"拉巴特(rabat)；拉巴特（阿拉伯语：رباط‎ / 柏柏尔语：ⵕⵕⴱⴰⵟ ），摩洛哥首都，是全国政治、文化和交通的中心，位于摩西北的布雷格雷格河口，濒临大西洋，与非斯、马拉喀什、梅克内斯同是摩洛哥四大皇城之一，自1912年以来，一直是摩洛哥政治首都，，拉巴特-萨累大区包括拉巴特、萨累和德马拉-斯基拉特三省，人口约212万，拉巴特始建于12世纪穆瓦希德王朝。现存老城为18世纪所建，新城于1912年摩洛哥成为法国保护国后兴建，拉巴特濒临大西洋，有不少海滨浴场，是旅游、消夏的好地方，拉巴特王宫、穆罕默德五世墓、乌达亚城堡和舍拉废墟等是游人参观的名胜。
",2,2,2,2,2,2
74,工,电路原理,夏洛特皇后湾,"夏洛特皇后湾是新西兰南岛马尔伯勒主要海湾中最东端的一个。
",2,2,2,2,2,2
75,工,电路原理,打火机燧石,"打火石(lighter flint)；又称：打火机燧石；打火石，是一种人造合金，含有两种特别的金属铈(Ce)与镧(La)。从独居石（磷铈镧矿）提炼钍的时候，副产品中可以得到铈和镧。这两种金属在空气里都容易氧化，所以平时要浸在煤油（俗称的臭油）里保存。
",2,2,2,2,2,2
76,工,电路原理,雷氏圆形隧道窑,"雷氏圆形隧道窑是一种新式的隧道窑，起源于丹麦。窑不同于一般设计，窑的形状是一个圆截面，雷氏圆形隧道窑的设计要求操作完全自动化，也就是说不用烧窑工，瓦不用支撑构件即可以码在窑车上。这种窑车的两侧应有侧壁。另一方面，有侧壁的窑车自重较大，为了避免使用轨枕，选用了圆平面的窑形

。
",2,2,2,2,2,2
77,工,电路原理,小于胎龄儿,"小于胎龄儿（small for gestational age infant，SGA）又称宫内生长迟缓儿或小样儿，是指出生体重低于同胎龄平均体重的第10百分位数，或低于同胎龄平均体重的2个标准差的新生儿。这部分新生儿不但在围产期有极高的风险，其在学龄期以及成年期也会存在着一系列问题。具体而言，SGA患儿在围产期的死亡率较体重正常的新生儿高出很多，患病风险也相应增加。同时，这部分孩子成长至学龄期亦容易出现认知障碍、学习能力下降等情况。成年后，他们之中将有很多人的成年终身高将低于正常人群的2个标准差。
其先修概念有妇产科学等。",2,2,2,2,2,2
78,工,电路原理,电路板测试,"电路板测试系统具有高速度、高精度、多功能、多参数和宽测量范围等诸多特点。而计算机技术、微电子技术、电子测量技术是建立电路板测试的三大基石。
",2,2,2,2,2,2
79,工,电路原理,整流器式电动车辆,"整流器式电动车辆(rectifier electric motor vehicle)；整流器电力机车又称“单相-直流电力机车”。从接触网吸收交流电能，经牵引变压器降压，再经整流器变为直流后，向直流牵引电动机供电的机车。根据整流器的性质分为引燃管电力机车和半导体整流器电力机车。
其先修概念有电力牵引等。",2,2,2,2,2,2
80,社,经济学原理,小木 起床了吗,"今天起的有点晚,还没起床",2,2,2,2,1,0
81,社,经济学原理,什么是经济学,"经济学(economics)；研究人类行为及如何将有限或者稀缺资源进行合理配置的社会科学。
",2,2,2,2,2,2
