,category,course,query,answer,coherence,informativeness,hallucination,humanness,helpfulness,instructiveness
19,社,马克思主义基本原理,中国好吗,中国好,2,2,2,2,1,1
20,社,马克思主义基本原理,小测试难吗,不难,2,2,2,2,1,1
21,社,马克思主义基本原理,你知道哈登吗,哈登是谁?,0,0,0,2,0,0
22,社,马克思主义基本原理,你知道金产产吗,金产产是谁?,0,0,0,2,0,0
23,社,马克思主义基本原理,你知道马克思主义,马克思主义是谁?,0,0,0,2,0,0
24,社,马克思主义基本原理,你知道达尔文吗,达尔文是谁?,0,0,0,2,0,0
25,社,马克思主义基本原理,马克思主义基本原理,"马克思主义基本原理是马克思主义理论学科的核心课程,是马克思主义理论一级学科的主干课程,是马克思主义理论一级学科硕士研究生入学考试的必考科目。",2,2,2,2,2,2
26,社,马克思主义基本原理,淘宝知道吗,"知道,我可是智能学习助理,当然知道啦",1,1,1,0,0,0
27,社,马克思主义基本原理,新加坡在哪,"新加坡在东南亚,是亚洲四小龙之一,也是全球最富裕的国家之一",2,2,2,2,2,1
28,社,马克思主义基本原理,习近平思想知道吗,"知道,我可是智能学习助理,当然知道啦",1,1,1,0,0,0
29,社,马克思主义基本原理,微信怎么用,"微信是腾讯公司于2011年1月21日推出的一个为智能终端提供即时通讯服务的免费应用程序,微信支持跨通信运营商、跨操作系统平台通过网络快速发送免费(需消耗少量网络流量)语音短信、视频、图片和文字,同时,也可以使用通过共享流媒体内容的资料和基于位置的社交插件“摇一摇”、“漂流瓶”、“朋友圈”、”公众平台“、”语音记事本“等服务插件。",2,2,2,0,2,2
30,社,马克思主义基本原理,有上面难点吗,"有,我可是智能学习助理,当然知道啦",1,1,1,0,0,0
31,文,毛泽东思想和中国特色社会主义理论体系概论,什么是毛泽东思想,"毛泽东思想是马克思列宁主义普遍原理和中国革命具体实践相结合的产物,是马克思主义中国化第一次历史性飞跃的理论成果,是中国共产党集体智慧的结晶,是党必须长期坚持的指导思想。",2,2,2,2,2,2
32,文,毛泽东思想和中国特色社会主义理论体系概论,毛泽东万岁,"毛泽东同志是伟大的马克思主义者,伟大的无产阶级革命家、战略家和理论家,是近代以来中国伟大的爱国者和民族英雄,是领导中国人民彻底改变自己命运和国家面貌的一代伟人。",1,1,1,2,1,1
33,文,毛泽东思想和中国特色社会主义理论体系概论,郭沫若,"郭沫若(1892年11月16日-1978年6月12日),原名郭开贞,字鼎堂,号尚武,笔名沫若。中国诗人,现代文学家、历史学家、社会活动家。",2,2,2,1,2,2
34,文,毛泽东思想和中国特色社会主义理论体系概论,你在睡觉吗,"我在睡觉,你呢?",2,2,2,2,1,1
35,文,毛泽东思想和中国特色社会主义理论体系概论,毛泽东伟大事迹,"毛泽东同志是伟大的马克思主义者,伟大的无产阶级革命家、战略家和理论家,是近代以来中国伟大的爱国者和民族英雄,是领导中国人民彻底改变自己命运和国家面貌的一代伟人。",2,2,2,2,2,2
36,文,毛泽东思想和中国特色社会主义理论体系概论,马克思主义,"马克思主义是无产阶级的世界观和方法论,是无产阶级及其政党认识世界和改造世界的强大思想武器,是无产阶级及其政党夺取政权、巩固政权的思想保证,是无产阶级及其政党建设、执政、发展、壮大的理论指导。",2,2,2,2,2,2
37,文,毛泽东思想和中国特色社会主义理论体系概论,你知道快手吗,"知道啊,快手是一款短视频应用,用户可以拍摄短视频并分享到快手上,也可以将快手上的视频转发到新浪微博、QQ空间等社交网络。",2,2,2,1,2,2
38,文,毛泽东思想和中国特色社会主义理论体系概论,我每次学习要走神,"没关系,我可以帮你集中注意力,提高学习效率。",2,2,2,2,2,1
39,文,毛泽东思想和中国特色社会主义理论体系概论,马克思主义中国化,"马克思主义中国化,就是将马克思主义基本原理同中国具体实际相结合,走自己的路,建设有中国特色的社会主义。",2,2,2,2,2,2
40,文,毛泽东思想和中国特色社会主义理论体系概论,毛泽东好朋友是谁,毛泽东的好朋友是周恩来。,2,2,2,2,2,1
41,文,毛泽东思想和中国特色社会主义理论体系概论,陈独秀,,0,0,0,0,0,0
42,文,毛泽东思想和中国特色社会主义理论体系概论,你想回家吗,,0,0,0,0,0,0
43,文,毛泽东思想和中国特色社会主义理论体系概论,我知道那种想什么,你说什么?,0,0,0,2,0,0
44,文,毛泽东思想和中国特色社会主义理论体系概论,李群的李代数,"李群是群论中的重要概念,李代数是李群的代数表示",2,2,2,2,2,1
45,文,毛泽东思想和中国特色社会主义理论体系概论,王位继承法,"王位继承法是英国君主立宪制的重要法律,规定英国王位由男性后裔继承",2,2,2,2,2,1
46,文,毛泽东思想和中国特色社会主义理论体系概论,云南,"云南,简称云(滇),省会昆明,位于中国西南的边陲,是人类文明重要发祥地之一。",2,2,2,1,2,1
47,文,毛泽东思想和中国特色社会主义理论体系概论,口罩是什么,"口罩是用于阻隔颗粒物的呼吸防护用品,是呼吸防护用品的一种。",2,2,2,2,2,1
48,文,毛泽东思想和中国特色社会主义理论体系概论,中国特色社会主义道路,"中国特色社会主义道路,就是在中国共产党领导下,立足基本国情,以经济建设为中心,坚持四项基本原则,坚持改革开放,解放和发展社会生产力,巩固和完善社会主义制度,建设社会主义市场经济、社会主义民主政治、社会主义先进文化、社会主义和谐社会,建设富强民主文明和谐的社会主义现代化国家。",2,2,2,2,2,2
49,文,毛泽东思想和中国特色社会主义理论体系概论,马克思为什么中国话,"马克思为什么中国话,因为马克思是德国人,他讲德语。",0,0,0,2,0,0
50,文,毛泽东思想和中国特色社会主义理论体系概论,为什么脖子会痛,"因为脖子是连接大脑和身体的重要部位,当大脑发出指令,需要脖子去执行时,脖子就会痛。",1,1,1,2,1,1
51,其,日语与日本文化,这门课有没有好的方法学习,"有,小木为你推荐“学习金字塔”理论,学习效果最佳哦~",2,2,2,0,1,1
52,其,日语与日本文化,有没有推荐高效的学习方法,"有,小木为你推荐“费曼学习法”,学习效果最佳哦~",2,2,2,0,1,1
53,其,日语与日本文化,这门课要怎么学习,"小木为你推荐“学习金字塔”理论,学习效果最佳哦~",2,2,2,0,1,1
54,其,日语与日本文化,这门课课程难度大吗,"小木为你推荐“学习金字塔”理论,学习效果最佳哦~",2,2,2,0,1,1
55,其,日语与日本文化,学了这门课对我有什么帮助,"小木为你推荐“学习金字塔”理论,学习效果最佳哦~",2,2,2,0,1,1
56,其,日语与日本文化,这门课好学吗,,0,0,0,0,0,0
57,其,日语与日本文化,我能学明白吗,"当然可以,小木会为你推荐最适合你的课程,并为你解答课程中遇到的问题。",1,1,1,1,1,1
58,其,日语与日本文化,我的基础有点差，可以吗,"当然可以,小木会为你推荐最适合你的课程,并为你解答课程中遇到的问题。",1,1,1,1,1,1
59,其,日语与日本文化,あ是什么意思,"あ是日语中的感叹词,表示惊讶、感叹、疑问等。",2,2,2,2,2,1
60,其,日语与日本文化,い是什么意思,"い是日语中的感叹词,表示惊讶、感叹、疑问等。",2,2,2,2,2,1
61,其,日语与日本文化,ア是什么意思,あ(a)アメリカ合众国,0,0,0,0,0,0
62,其,日语与日本文化,イ是什么意思,い(i)イギリス,0,0,0,0,0,0
63,其,日语与日本文化,什么是平假名,平假名は、日本の文字で、日本の国名を表す。,0,0,0,0,0,0
64,其,日语与日本文化,什么是片假名,片假名は、日本の文字で、日本の国名を表す。,0,0,0,0,0,0
65,其,日语与日本文化,什么是万叶假名,万叶假名は、日本の文字で、日本の国名を表す。,0,0,0,0,0,0
66,其,日语与日本文化,古事记讲的什么,,0,0,0,0,0,0
67,其,日语与日本文化,日本书纪讲的什么,"日本书纪是日本最早的史书,记载了日本从神武天皇到推古天皇共22代天皇的史事。",2,2,2,2,2,1
68,其,日语与日本文化,万叶集讲的森么,"万叶集是日本最早的诗歌总集,收录了从7世纪初到8世纪末约1000年间的诗作。",2,2,2,2,2,1
69,其,日语与日本文化,哪个汉语词汇不是来源于日语？,⁇,0,0,0,0,0,0
70,其,日语与日本文化,日语的平假名来源于汉字的哪个书写体？,汉字的草书,2,2,2,2,2,1
71,工,软件工程,怎么样学好软件工程这门课呢？,,0,0,0,0,0,0
72,工,软件工程,软件工程属于计算机领域吗？,"是的,软件工程属于计算机领域,是计算机学科的一个分支。",2,2,2,2,2,1
73,工,软件工程,软件工程在日常工作中接触到的频率高吗？,"软件工程是计算机领域应用最广泛的专业之一,软件工程的应用范围非常广泛,小到个人电脑,大到航天飞机,都有软件工程的身影。",2,2,2,2,2,2
74,工,软件工程,软件工程有什么效率高的学习方法不？,"软件工程的学习方法有很多,比如:1.多动手实践,多写代码,多思考,多总结;2.多阅读,多阅读经典书籍,多阅读论文,多阅读开源项目;3.多交流,多与同学、老师、学长交流,多与业界大牛交流。",2,2,2,1,2,2
75,工,软件工程,软件工程要经常写程序吗？,"是的,软件工程需要经常写程序,写程序是软件工程的核心,也是软件工程的难点。",2,2,2,2,2,1
76,工,软件工程,软件工程和计算机科学联系？,"软件工程是计算机科学的一个分支,主要研究软件的开发、运行、维护等。",2,2,2,2,2,1
77,工,软件工程,软件工程有哪些语言呢？,,0,0,0,0,0,0
78,工,软件工程,软件工程是做前端还是后端的多呢？,"软件工程是偏后端的,主要做软件的架构设计、开发、测试、维护等。",2,2,2,2,2,1
79,工,软件工程,软件工程可以预测股票走势吗？,软件工程是研究软件的开发、运行、维护等。,1,1,1,2,0,0
80,工,软件工程,编写代码的规则有哪些？,"1.命名规则:变量名、函数名、类名、包名等,遵循命名规范。2.注释规则:注释是代码的说明,注释要符合规范。3.代码格式:代码要符合规范,代码要缩进,代码要对齐。",2,2,2,1,2,1
81,工,软件工程,源代码是什么？,"源代码是程序的书写规范,是程序的“语言”。",2,2,2,2,2,1
82,工,软件工程,python是什么编程语言？,"python是一种面向对象的解释型计算机程序设计语言,具有丰富和强大的库。",2,2,2,2,2,1
83,工,软件工程,如何定义函数？,"函数是程序的基本单元,是程序中一段可重复使用的代码。",2,2,2,2,2,1
84,工,软件工程,程序的包是什么？,"包是python中一种组织代码的方式,包中可以包含函数、类、模块等。",2,2,2,2,2,1
85,工,软件工程,集成开发环境有哪些？,"集成开发环境(IDE)是用于开发软件的一套软件工具,集成了代码编辑、编译、调试、运行、管理等功能。",2,2,2,1,2,1
86,工,软件工程,代码运行是什么？,"代码运行是计算机程序运行的一种方式,是计算机程序在计算机上运行的过程。",2,2,2,2,2,1
87,工,软件工程,bug是什么？,"bug是程序运行过程中出现的异常情况,是程序运行过程中出现的异常情况。",2,2,2,2,2,1
88,工,软件工程,面向对象和面向用户区别？,,0,0,0,0,0,0
89,工,软件工程,结对编程是什么？,"结对编程是计算机编程的一种学习方法,是学生与同学之间相互合作,共同完成编程任务。",2,2,2,2,2,1
90,工,软件工程,白盒测试和黑盒测试是什么？,"白盒测试和黑盒测试是软件测试的两种基本方法,白盒测试是测试程序的逻辑结构,黑盒测试是测试程序的实现过程。",2,2,2,2,2,1
91,其,生活英语读写,怎么高效学习,"学习最重要的是要掌握方法,小木为你总结了一些高效学习的方法,你可以看看哦～",2,2,2,0,1,1
92,其,生活英语读写,有没有推荐的学习方法,"小木为你总结了一些高效学习的方法,你可以看看哦～",2,2,2,0,1,1
93,其,生活英语读写,怎么高效学习,"学习最重要的是要掌握方法,小木为你总结了一些高效学习的方法,你可以看看哦～",2,2,2,0,1,1
94,其,生活英语读写,有没有推荐的学习方法,"小木为你总结了一些高效学习的方法,你可以看看哦～",2,2,2,0,1,1
95,其,生活英语读写,生活英语读写教什么啊,,0,0,0,0,0,0
96,其,生活英语读写,我英语读写能力好差啊,"小木可以帮你提高英语读写能力哦,你可以通过小木的“英语读写”功能,学习英文文章,提高英语读写能力。",1,1,1,0,1,1
97,其,生活英语读写,你教教我英语成绩提高的方法吧,"小木可以帮你提高英语成绩哦,你可以通过小木的“英语成绩”功能,学习提高英语成绩的方法。",1,1,1,0,1,1
98,其,生活英语读写,我学习英语效率好低啊,"小木可以帮你提高学习效率哦,你可以通过小木的“学习效率”功能,学习提高学习效率的方法。",1,1,1,0,1,1
99,其,生活英语读写,有没有好的教背单词的方法,"小木可以帮你提高背单词的效率哦,你可以通过小木的“背单词”功能,学习提高背单词效率的方法。",1,1,1,0,1,1
100,其,生活英语读写,背单词记不住怎么办,"小木可以帮你提高背单词的效率哦,你可以通过小木的“背单词”功能,学习提高背单词效率的方法。",1,1,1,0,1,1
101,其,生活英语读写,she是什么意思,"she是英语中的她,在汉语中,she是女生的意思。",2,2,2,2,2,1
102,其,生活英语读写,he是什么意思,"he是英语中的他,在汉语中,he是男生的意思。",2,2,2,2,2,1
103,其,生活英语读写,it是什么意思,"it是英语中的它,在汉语中,it是它的意思。",2,2,2,2,2,1
104,其,生活英语读写,let是什么意思,"let是英语中的让,在汉语中,let是让的意思。",2,2,2,2,2,1
105,其,生活英语读写,safe是什么意思,"safe是英语中的安全,在汉语中,safe是安全的意思。",2,2,2,2,2,1
106,其,生活英语读写,water是什么意思,"water是水的意思,你问的应该是waterfall瀑布吧",2,2,2,2,2,1
107,其,生活英语读写,out是什么意思,"out是出去的意思,你问的应该是outof吧",2,2,2,2,2,1
108,其,生活英语读写,sad是什么意思,"sad是悲伤的意思,你问的应该是sadness吧",2,2,2,2,2,1
109,其,生活英语读写,row是什么意思,"row是行的意思,你问的应该是rowboat吧",2,2,2,2,2,1
110,社,体育与社会,打麻将算体育运动吗？,"不算,打麻将是娱乐活动。",2,2,2,2,2,1
111,社,体育与社会,如何区分娱乐和体育？,"娱乐是消遣,体育是锻炼。",2,2,2,2,2,1
112,社,体育与社会,体育的形式是固定的吗？,"不是的,体育的形式是多种多样的,比如:跑步、游泳、打球、爬山、骑车、跳舞、下棋、打太极拳、做广播体操等。",2,2,2,2,2,1
113,社,体育与社会,体育如何帮助人们改善生活？,"体育可以增强人的体质,提高人的心理素质,使人精力充沛,提高工作和学习效率,促进人的身心健康发展。",2,2,2,2,2,1
114,社,体育与社会,体育和社会的关系是什么？,"体育是社会的组成部分,是社会文明的标志,是社会文明发展的重要标志。",2,2,2,2,2,1
115,社,体育与社会,体育如何促进经济发展？,"体育是经济发展的催化剂,体育是经济发展的加速器,体育是经济发展的助推器。",2,2,2,2,2,1
116,社,体育与社会,奥运会可以促进城市发展吗？,"可以的,奥运会可以促进城市基础设施建设,提高城市管理水平,促进城市经济、文化、科技、教育、卫生、体育等事业的发展,提高城市的知名度,促进城市国际化进程。",2,2,2,2,2,2
117,社,体育与社会,奥运会如何促进城市发展？,"奥运会对举办城市的发展具有巨大的推动作用,主要体现在以下几个方面:1.奥运会对举办城市基础设施的建设具有巨大的推动作用。2.奥运会对举办城市经济具有巨大的推动作用。3.奥运会对举办城市文化、科技、教育、卫生、体育等事业的发展具有巨大的推动作用。4.奥运会对举办城市国际化进程具有巨大的推动作用。",2,2,2,2,2,2
118,社,体育与社会,运动员退役后何去何从？,,0,0,0,0,0,0
119,社,体育与社会,发展中国家如何发展体育？,"1.加强体育设施建设,改善体育设施条件。2.加强体育科学研究,提高体育科技水平。3.加强体育人才的培养,提高体育队伍素质。4.加强体育宣传,提高体育意识。5.加强体育管理,提高体育管理水平。6.加强体育法制建设,提高体育法制水平。7.加强体育文化建设,提高体育文化水平。8.加强体育对外交流,提高体育国际地位。",2,2,2,2,2,2
120,社,体育与社会,乒乓外交是怎么回事？,"1971年4月10日,美国总统国家安全事务助理基辛格秘密访华,周恩来总理同他进行了会谈。会谈中,周恩来总理向基辛格介绍了中美关系的现状和发展前景,并就尼克松总统即将访华一事,征求美方的意见。基辛格表示,尼克松总统希望尽早访华,以便同中方就共同关心的问题交换意见。周恩来总理当即表示,我们欢迎尼克松总统早日访华。4月17日,基辛格再次访华,周恩来总理同他进行了会谈。会谈中,周恩来总理重申了中方关于尼克松总统访华一事的立场,表示愿意在美方宣布访华日期后,立即为尼克松总统访华做准备。4月22日,尼克松总统发表声明,宣布他将于1972年5月以前的适当时间访问中国。5月1日,中美双方在上海发表了《中美联合公报》。《公报》指出:“中美两国关系走向正常化是符合所有国家的利益的。”《公报》还就双方关心的其他问题,包括台湾问题,作了说明和安排。《中美联合公报》的发表,标志着中美隔绝状态的结束,中美关系从此走上了正常化的道路。",2,2,2,2,2,2
121,其,现代生活美学——插花之道,什么是美学,美学是研究美的本质及其意义的学科。,2,2,2,2,2,1
122,其,现代生活美学——插花之道,插花和美学有什么关系,"插花是美学的一种表现形式,插花艺术是美学的一种表现形式。",2,2,2,2,2,1
123,其,现代生活美学——插花之道,如何充分利用课余时间进行学习,,0,0,0,0,0,0
124,其,现代生活美学——插花之道,有没有推荐的学习方法,,0,0,0,0,0,0
125,其,现代生活美学——插花之道,为什么需要生活美学,"生活美学是美学的一个分支,是美学在生活领域的应用。",2,2,2,2,2,1
126,其,现代生活美学——插花之道,生活美学是讲什么的呢,,0,0,0,0,0,0
127,其,现代生活美学——插花之道,从山水中能对美学产生什么感悟,"山水是自然,是艺术,是哲学,是美学,是诗,是歌,是画,是一切。",2,2,2,2,1,1
128,其,现代生活美学——插花之道,这门课程的考核要求是什么呢,"本课程考核方式为课程作业,课程作业分为课堂作业和课后作业,课堂作业占课程总成绩的30%,课后作业占课程总成绩的70%。",2,2,2,2,2,1
129,其,现代生活美学——插花之道,怎样在讨论区与老师进行交流呢,"在课程讨论区中,你可以与老师进行互动,也可以与同学进行讨论。",2,2,2,2,2,1
130,其,现代生活美学——插花之道,可以介绍一下这门课的授课教师吗,,0,0,0,0,0,0
131,其,现代生活美学——插花之道,生活四艺是什么,"生活四艺是生活美学的四种基本形式,包括:音乐、绘画、诗歌、舞蹈。",2,2,2,2,2,1
132,其,现代生活美学——插花之道,如何修身养性,"修身养性,就是培养良好的道德情操,提高道德修养。",2,2,2,2,2,1
133,其,现代生活美学——插花之道,英国的邻国都有哪些,"英国位于欧洲西部,与欧洲大陆隔海相望,与法国、德国、丹麦、荷兰、比利时、卢森堡、爱尔兰、挪威、冰岛、瑞典、瑞士、波兰、捷克、斯洛伐克、匈牙利、斯洛文尼亚、立陶宛、拉脱维亚、爱沙尼亚、马耳他、列支敦士登隔海相望。",2,2,2,2,2,2
134,其,现代生活美学——插花之道,中国在哪个大陆上,"中国位于亚洲东部、太平洋西岸,陆地面积约960万平方千米,是世界上面积最大的国家。",2,2,2,2,2,1
135,其,现代生活美学——插花之道,美国的总统是谁,美国现任总统是特朗普。,2,2,2,2,2,1
136,其,现代生活美学——插花之道,这门课的核心概念是什么,这门课的核心概念是“知识”,1,1,1,2,1,1
137,其,现代生活美学——插花之道,如何学好这门课程,"学好这门课程,需要做到“三多”:多读、多写、多问。",2,2,2,2,2,1
138,其,现代生活美学——插花之道,折叠北京的作者是谁,折叠北京的作者是刘慈欣。,2,2,2,2,2,1
139,其,现代生活美学——插花之道,如何发现生活中的美,"发现生活中的美,需要做到“三多”:多读、多写、多问。",1,1,1,2,1,1
140,其,现代生活美学——插花之道,我学的有点累，你安慰我一下吧,"学习是辛苦的,但学习是快乐的。",2,2,2,2,2,1
141,其,新闻摄影,什么是新闻摄影,"新闻摄影是摄影的一种,是新闻摄影记者用照相机对新闻事件进行真实记录的过程。",2,2,2,2,2,1
142,其,新闻摄影,什么是新闻摄影,"新闻摄影是摄影的一种,是摄影记者用照相机对新闻事件进行真实记录的过程。",2,2,2,2,2,1
143,其,新闻摄影,你看过周星驰电影吗,"看过啊,《大话西游》和《喜剧之王》",2,2,2,2,2,1
144,其,新闻摄影,摄影是什么,"摄影是使用某种专门设备进行影像记录的过程,一般我们使用机械照相机或者数码照相机进行摄影。",2,2,2,2,2,1
145,其,新闻摄影,物理学领域,物理学是研究物质运动最一般规律和物质基本结构的学科。,2,2,2,2,2,1
146,其,新闻摄影,这门课程难度怎么样,"这门课程难度适中,适合初学者学习。",2,2,2,2,2,1
147,其,新闻摄影,你感觉好学吗,"这门课程难度适中,适合初学者学习。",2,2,2,2,2,1
148,其,新闻摄影,纪录片是什么,"纪录片是记录真实生活的作品,它以真实生活为创作素材,以真人真事为表现对象,并对其进行艺术的加工与展现的,以展现真实为本质,并用真实引发人们思考的电影或电视艺术形式。",2,2,2,2,2,2
149,其,新闻摄影,纪录片与摄影有什么相关性,"纪录片与摄影的相关性主要体现在纪实性上,纪录片是记录真实生活的作品,而摄影是记录真实生活的艺术。",2,2,2,2,2,1
150,其,新闻摄影,为什么摄影需要学习,"摄影是一门艺术,它需要学习,需要掌握一定的技巧,才能拍出好的作品。",2,2,2,2,2,1
151,其,新闻摄影,纪录片与摄影有什么相关性,"纪录片是摄影的一种,摄影是纪录片的一种。",2,2,2,2,2,1
152,其,新闻摄影,难吗,"不难,只要掌握方法,就能学好。",2,2,2,2,2,1
153,其,新闻摄影,怎么复杂,"复杂,因为纪录片与摄影的相关性很大。",2,2,2,2,2,1
154,其,新闻摄影,怎么高效学习,"多实践,多思考,多总结。",2,2,2,2,2,1
155,其,新闻摄影,老师主要讲什么,,0,0,0,0,0,0
156,其,新闻摄影,老师叫什么名字,"老师叫小木,小木老师,小木老师,小木老师,重要的事情说三遍",0,0,0,1,0,0
157,其,新闻摄影,怎学习这个课程,"点击课程页面的“智能学习”按钮,就可以开始智能学习啦~",0,0,0,0,0,0
158,其,新闻摄影,有没有推荐的学习方法,"有,点击课程页面的“智能学习”按钮,就可以开始智能学习啦~",0,0,0,0,0,0
159,其,新闻摄影,摄影主要难在哪儿？,"摄影主要难在审美,审美,审美,重要的事情说三遍",2,2,2,2,2,1
160,其,新闻摄影,人文清华工作坊是什么,"人文清华工作坊是人文清华学堂在线平台为同学们提供的在线学习平台,在这里你可以学习人文社科领域的课程,也可以参与人文清华工作坊的线下活动。",2,2,2,2,2,1
161,理,有机化学,共价键是如何形成？,共价键的形成需要满足三个条件:1.原子间相互吸引;2.原子间相互排斥;3.原子间相互吸引与相互排斥达到平衡。,2,2,2,2,2,2
162,理,有机化学,化学键成键的条件有哪些？,1.原子间相互吸引;2.原子间相互排斥;3.原子间相互吸引与相互排斥达到平衡。,2,2,2,2,2,1
163,理,有机化学,共价键的断键方式有哪些？,共价键的断裂方式有四种:1.电离;2.加成;3.取代;4.氧化。,2,2,2,2,2,1
164,理,有机化学,是均裂和异裂,均裂和异裂是共价键断裂方式的两种分类。,2,2,2,2,2,1
165,理,有机化学,有机化合物的分裂方法有哪些？,有机化合物的分裂方法有四种:1.电离;2.加成;3.取代;4.氧化。,2,2,2,2,2,1
166,理,有机化学,有机化合物的分类方法有哪些？,"有机化合物的分类方法有很多,常见的有按碳架分类、按官能团分类、按结构单元分类、按反应类型分类、按反应条件分类、按用途分类等。",2,2,2,2,2,2
167,理,有机化学,官能团有哪些？,,0,0,0,0,0,0
168,理,有机化学,石油的组成有哪些元素？,,0,0,0,0,0,0
169,理,有机化学,炔烃如何命名？,,0,0,0,0,0,0
170,理,有机化学,炔烃的化学性质有哪些？,,0,0,0,0,0,0
171,理,有机化学,查看学点成绩报告,"可以的,点击“我的”-“学点成绩报告”即可查看。",1,1,1,0,1,0
172,理,有机化学,炔烃的化学性质有哪些？,"炔烃的化学性质与烯烃相似,但比烯烃活泼,能发生加成反应、氧化反应、聚合反应等。",2,2,2,2,2,1
173,理,有机化学,炔烃的物理性质有哪些？,"炔烃的沸点比烯烃低,比烷烃高,比苯低,比乙醇高。",2,2,2,2,2,1
174,理,有机化学,库切洛夫反应是什么？,"库切洛夫反应是1935年由苏联化学家库切洛夫发现的,反应中,烯烃与溴化氢在无水氯化锌存在下,在酸性条件下发生加成反应,生成溴代烷烃。",2,2,2,2,2,2
175,理,有机化学,顺势烯烃如何获得？,,0,0,0,0,0,0
176,理,有机化学,乙炔的制作方法有哪些？,,0,0,0,0,0,0
177,理,有机化学,乙炔如何制作？,,0,0,0,0,0,0
178,理,有机化学,乙炔在高温下多少度会会生成苯？,"乙炔在高温下会生成苯,生成苯的温度为200°C。",2,2,2,2,2,1
179,理,有机化学,乙炔在400~500℃会生成苯吗？,乙炔在400~500°C会生成苯。,2,2,2,2,2,1
180,理,有机化学,乙炔在400~500℃发生环状三聚合作用会生成什么？,乙炔在400~500°C发生环状三聚合作用会生成苯。,2,2,2,2,2,1
181,文,中国近现代史纲要,你好，想了解一下清朝怎么建立的,"清朝是中国历史上最后一个封建王朝,共传十二帝",2,2,2,2,2,1
182,文,中国近现代史纲要,最早是李自成吗建立清朝吗,"不是,是皇太极",2,2,2,2,2,1
183,文,中国近现代史纲要,皇太极在位有什么功绩,"皇太极在位期间,清朝先后灭亡了大顺、大西和南明等政权,统一了全国。",2,2,2,2,2,1
184,文,中国近现代史纲要,他和多尔衮有关系吗,"没有,多尔衮是皇太极的弟弟",2,2,2,2,2,1
185,文,中国近现代史纲要,那多尔衮对清朝有什么贡献呢,"多尔衮是清朝开国元勋,他率军入关,打败李自成,统一全国,为清朝入主中原奠定了基础。",2,2,2,2,2,1
186,文,中国近现代史纲要,皇太极之后是康熙皇帝吗,是的,2,2,2,2,2,1
